first_name,last_name,class,hard_skills,soft_skills,teamwork,creativity,total_score
Amel,Chaabane,3A22,2.68,5.0,4.65,3.25,3.9
Sonia,Kanzari,3IA,2.11,4.85,4.39,4.89,4.06
Nizar,Cherif,4SAE2,5.0,1.9,2.05,0.49,2.36
Meriem,Fourati,5SAE2,4.89,1.68,1.04,0.39,2.0
Sabrine,Driss,4SIM3,2.02,3.08,3.81,5.0,3.48
Oussama,Hamdi,5NIDS3,1.71,4.91,4.64,3.41,3.67
Haythem,Jebali,4NIDS3,3.01,2.25,1.14,5.0,2.85
Rim,Ammar,5SE2,5.0,1.16,0.85,1.63,2.16
Lina,Guettari,4BI2,2.25,4.07,5.0,5.0,4.08
Bilel,Lahmar,4SAE2,2.32,4.65,5.0,4.72,4.17
Oussama,Slimani,4BI2,1.89,3.01,1.29,4.55,2.69
Nadia,Nasri,5DS5,3.4,3.47,4.26,5.0,4.03
Tarek,Ghanouchi,4IOSYS1,5.0,1.28,2.15,0.24,2.17
Khadija,Gharbi,3A22,3.55,5.0,5.0,2.56,4.03
Samira,Trabelsi,1A20,5.0,2.06,1.9,0.52,2.37
Youssef,Haddad,4NIDS3,5.0,2.35,3.57,4.38,3.83
Hichem,Ammar,5NIDS3,2.05,4.45,5.0,2.39,3.47
Manel,Ammar,1A20,3.35,2.42,3.24,3.69,3.17
Lina,Zouari,4INFINI5,2.73,4.03,4.05,2.32,3.28
Emna,Driss,4INFINI5,5.0,2.95,1.15,1.98,2.77
Nabil,Bouazizi,4SAE2,2.15,2.32,2.52,5.0,3.0
Hend,Jaziri,5SAE2,5.0,3.43,3.65,4.94,4.26
Hichem,Ben Amor,3B10,0.25,1.75,2.51,3.97,2.12
Mourad,Belkhir,5SAE2,4.37,0.87,1.58,0.39,1.8
Hichem,Sassi,5INFINI5,4.59,3.6,3.24,4.07,3.87
Fethi,Bouazizi,4NIDS3,2.07,3.9,2.43,5.0,3.35
Sabrine,Sassi,4DS5,5.0,3.11,1.64,0.72,2.62
Fatma,Bouazizi,5SAE2,2.85,4.64,5.0,3.32,3.95
Mariem,Kanzari,5DS5,1.39,0.91,3.89,5.0,2.8
Fatma,Sassi,4GAMIX1,1.84,2.6,2.16,4.33,2.74
Siwar,Sassi,1A20,2.32,4.2,4.07,5.0,3.9
Eya,Bouazizi,4IOSYS1,5.0,0.9,1.5,1.18,2.14
Sonia,Ayari,5SLEAM2,2.19,5.0,5.0,3.12,3.83
Chaima,Karoui,3IA,3.22,3.66,5.0,3.07,3.74
Leila,Kanzari,3B10,5.0,0.85,2.17,2.55,2.64
Farah,Saidi,4NIDS3,2.14,4.04,2.68,5.0,3.47
Cyrine,Abidi,1A20,2.41,4.9,5.0,5.0,4.33
Samira,Lahmar,5GAMIX1,4.79,0.96,0.18,0.35,1.57
Amina,Belkhir,4DS5,4.79,3.57,4.25,4.85,4.37
Youssef,Cherif,5ARCTIC5,5.0,1.02,2.23,0.85,2.27
Hend,Mansour,5NIDS3,2.31,2.48,3.96,4.05,3.2
Dorra,Karoui,4SAE2,5.0,2.16,2.49,1.32,2.74
Nizar,Khemiri,5IOSYS1,4.88,2.46,2.13,0.69,2.54
Hamza,Miled,5NIDS3,4.39,1.73,1.93,0.16,2.05
Sofiene,Khemiri,3B10,1.73,1.78,3.15,4.99,2.91
Mariem,Miled,4INFINI5,4.88,2.63,2.79,4.12,3.61
Asma,Nasri,3IA,2.3,4.78,4.44,3.15,3.67
Oussama,Khlifi,3B10,4.6,2.92,4.51,3.62,3.91
Mariem,Cherif,5GAMIX1,3.17,5.0,4.78,2.87,3.96
Olfa,Guettari,4NIDS3,4.66,4.46,4.32,4.38,4.46
Cyrine,Rekik,2A40,5.0,1.96,3.7,4.5,3.79
Wided,Miled,5INFINI5,5.0,0.62,1.57,0.0,1.8
Karim,Driss,3B10,2.91,3.75,4.21,3.46,3.59
Ghassen,Belkhir,4BI2,5.0,3.06,2.96,4.67,3.92
Nadia,Chaabane,3A22,4.65,1.34,1.92,1.39,2.32
Sofiene,Guettari,4SLEAM2,2.59,3.71,4.36,4.82,3.87
Mehdi,Driss,2P1,2.8,5.0,5.0,3.12,3.98
Nabil,Guettari,4IOSYS1,2.46,5.0,3.87,3.41,3.68
Aymen,Jlassi,4ARCTIC5,5.0,1.71,1.87,2.25,2.71
Sabrine,Fourati,5SIM3,4.23,1.36,3.14,0.0,2.18
Sonia,Chaabane,2P1,5.0,2.91,3.1,5.0,4.0
Foued,Ammar,4SLEAM2,2.03,3.21,4.65,5.0,3.72
Wafa,Fourati,3A22,4.67,1.56,2.4,1.51,2.53
Salma,Lahmar,4BI2,4.39,2.21,2.2,0.98,2.45
Fethi,Cherif,4IOSYS1,5.0,1.35,2.1,1.64,2.52
Hedi,Guettari,4BI2,2.06,4.75,4.16,4.49,3.86
Khadija,Chouchene,4INFINI5,4.91,1.48,2.24,1.47,2.53
Sabrine,Maaloul,5ARCTIC5,2.99,4.44,4.09,4.44,3.99
Meriem,Chouchene,4GAMIX1,3.57,1.27,2.9,5.0,3.18
Ahmed,Nasri,5NIDS3,2.72,4.11,5.0,2.2,3.51
Amel,Ferjani,5INFINI5,3.7,3.87,3.81,3.73,3.78
Zaineb,Cherif,4SIM3,5.0,2.57,1.91,0.44,2.48
Bechir,Nasri,5SE2,4.8,1.26,2.53,1.25,2.46
Leila,Mejri,5BI2,3.85,4.78,3.93,3.44,4.0
Tarek,Sassi,5DS5,2.68,1.04,1.71,0.14,1.39
Salma,Bouazizi,4DS5,4.3,1.35,1.4,1.02,2.02
Youssef,Maaloul,3A22,5.0,1.36,3.42,4.63,3.6
Mariem,Slimani,5SAE2,2.54,3.8,4.07,5.0,3.85
Farah,Ghanouchi,4GAMIX1,5.0,0.69,1.7,0.72,2.03
Wafa,Ferjani,2A40,3.72,4.87,4.85,3.22,4.17
Cyrine,Saidi,4SE2,4.6,5.0,4.21,4.77,4.65
Ali,Chebbi,4GAMIX1,3.0,3.98,5.0,4.62,4.15
Oumaima,Ben Salah,4SAE2,5.0,0.66,2.08,0.48,2.05
Dorra,Chebbi,5TWIN2,4.0,3.16,2.81,3.78,3.44
Aymen,Saidi,5NIDS3,2.68,5.0,4.44,2.93,3.76
Wided,Jebali,5SIM3,4.15,1.32,1.44,0.57,1.87
Mehdi,Ben Amor,4DS5,4.58,2.21,1.36,2.05,2.55
Samira,Ferjani,3IA,0.61,2.21,1.9,4.5,2.31
Marwen,Makni,2P1,1.77,4.23,5.0,2.21,3.3
Amel,Chouchene,5TWIN2,4.59,3.74,4.81,4.73,4.47
Hichem,Mabrouk,2P1,4.23,1.95,2.3,4.31,3.19
Meriem,Mansour,1A20,5.0,4.21,2.91,4.49,4.15
Marwen,Bouazizi,4IOSYS1,1.96,1.64,2.99,5.0,2.9
Sarra,Mansour,4GAMIX1,3.06,4.37,3.7,5.0,4.03
Amina,Maaloul,5DS5,2.97,4.35,4.84,5.0,4.29
Dorra,Khlifi,4DS5,1.6,2.45,1.38,4.87,2.57
Ghada,Baccouche,5BI2,2.4,3.71,4.22,4.51,3.71
Fethi,Turki,3A22,3.41,3.86,3.68,3.87,3.7
Hela,Jlassi,4TWIN2,1.47,2.86,2.87,4.12,2.83
Mourad,Cherif,3IA,4.65,0.62,1.52,0.19,1.75
Nour,Ghanouchi,4SE2,4.82,2.03,3.9,4.75,3.88
Khadija,Zouari,5IOSYS1,0.91,2.59,2.39,5.0,2.72
Sami,Khemiri,4DS5,2.21,5.0,5.0,4.35,4.14
Leila,Guettari,4SAE2,2.69,5.0,4.3,2.38,3.59
Amine,Haddad,5TWIN2,4.75,1.76,1.29,0.86,2.17
Meriem,Driss,5IOSYS1,1.42,4.24,5.0,3.38,3.51
Sabrine,Belkhir,4NIDS3,4.34,0.63,1.21,1.22,1.85
Adel,Ben Ali,1A20,3.52,4.35,5.0,2.56,3.86
Wafa,Guettari,4DS5,2.33,4.48,4.3,3.94,3.76
Hichem,Ferjani,1A20,4.12,3.45,4.05,3.06,3.67
Wassim,Abidi,5NIDS3,3.01,2.61,2.1,3.49,2.8
Hedi,Sassi,4SIM3,4.45,2.31,3.22,0.56,2.64
Wided,Bouazizi,4ARCTIC5,4.67,2.65,4.14,3.47,3.73
Rami,Miled,3IA,2.87,2.43,3.36,5.0,3.42
Rim,Rekik,5TWIN2,4.81,1.06,1.57,1.7,2.29
Iheb,Cherif,4ARCTIC5,5.0,1.34,1.72,1.26,2.33
Omar,Baccouche,4DS5,5.0,1.31,0.96,1.25,2.13
Chokri,Slimani,5DS5,2.83,5.0,4.94,5.0,4.44
Khalil,Sassi,3B10,2.45,3.71,1.52,5.0,3.17
Haythem,Saidi,5GAMIX1,4.21,0.79,2.89,0.79,2.17
Zied,Zayani,3IA,3.33,3.41,3.08,4.88,3.68
Wided,Sassi,4TWIN2,2.57,4.18,5.0,2.52,3.57
Amine,Miled,3A22,2.63,2.92,3.01,5.0,3.39
Farah,Ben Salah,4SLEAM2,4.01,1.48,1.93,1.91,2.33
Hedi,Cherif,5IOSYS1,3.77,2.11,1.78,0.0,1.91
Marwen,Baccouche,4BI2,1.5,2.26,1.8,5.0,2.64
Siwar,Mabrouk,5GAMIX1,4.92,1.94,1.79,1.74,2.6
Lina,Turki,2A40,2.37,4.74,3.59,4.71,3.85
Yasmine,Miled,4NIDS3,3.38,3.48,3.52,4.96,3.83
Walid,Zouari,1A20,4.88,2.12,2.28,4.86,3.53
Khadija,Driss,4GAMIX1,3.07,4.25,4.26,4.9,4.12
Rym,Driss,4DS5,4.38,4.67,3.3,4.02,4.09
Mehdi,Lahmar,4SLEAM2,4.5,1.96,1.88,1.2,2.39
Chokri,Jaziri,4INFINI5,3.81,4.67,5.0,2.43,3.98
Dorra,Toumi,4IOSYS1,5.0,0.83,2.24,1.11,2.3
Bechir,Cherif,4SLEAM2,4.44,3.63,2.89,4.37,3.83
Nabil,Makni,5IOSYS1,4.92,1.94,2.07,0.16,2.28
Nour,Gharbi,5GAMIX1,3.97,2.07,2.24,0.0,2.07
Khalil,Ghanouchi,4IOSYS1,3.28,3.97,4.98,3.14,3.84
Amina,Mabrouk,4SLEAM2,4.5,0.4,0.84,0.0,1.44
Manel,Miled,5SAE2,2.87,3.05,3.6,5.0,3.63
Mouna,Mansour,3IA,4.39,1.91,1.71,1.74,2.44
Hichem,Zayani,5SLEAM2,2.46,4.3,1.99,3.81,3.14
Fares,Kanzari,5IOSYS1,2.56,5.0,4.93,3.14,3.91
Ahmed,Miled,5INFINI5,4.58,1.27,2.78,1.75,2.6
Hend,Trabelsi,4IOSYS1,1.9,5.0,3.46,4.75,3.78
Haythem,Cherif,2P1,2.56,5.0,5.0,3.18,3.94
Olfa,Toumi,4TWIN2,4.96,2.44,2.8,0.59,2.7
Hedi,Abidi,4TWIN2,2.9,5.0,5.0,3.14,4.01
Fares,Maaloul,3A22,2.58,3.81,1.71,4.97,3.27
Manel,Zayani,5SIM3,2.76,4.06,3.81,4.55,3.79
Ismail,Slimani,5DS5,4.39,2.85,2.72,0.09,2.51
Ines,Driss,4ARCTIC5,4.45,1.7,1.89,1.24,2.32
Lobna,Ben Salah,5IOSYS1,0.76,2.11,2.09,4.51,2.37
Sonia,Toumi,5TWIN2,4.53,1.64,1.35,0.0,1.88
Mehdi,Fourati,3B10,2.89,5.0,3.79,2.27,3.49
Amel,Chebbi,5BI2,5.0,2.48,4.01,3.53,3.76
Chaima,Abidi,5INFINI5,2.47,2.82,1.39,5.0,2.92
Amina,Mejri,5TWIN2,5.0,2.18,2.83,1.0,2.75
Hamza,Chebbi,5GAMIX1,4.21,3.86,3.3,5.0,4.09
Anis,Mansour,4INFINI5,1.09,2.91,3.1,3.17,2.56
Sonia,Rekik,5GAMIX1,4.14,3.26,2.99,5.0,3.85
Hamza,Gharbi,4ARCTIC5,1.22,4.5,4.9,3.45,3.52
Fethi,Miled,5SIM3,5.0,0.86,1.76,1.32,2.23
Zaineb,Saidi,4ARCTIC5,4.12,0.44,2.11,0.95,1.91
Rania,Mabrouk,5SIM3,4.27,3.38,4.01,4.48,4.03
Nadia,Sassi,4SIM3,2.39,4.31,4.29,3.67,3.67
Wafa,Baccouche,5NIDS3,5.0,1.14,1.68,2.24,2.51
Amine,Jlassi,5NIDS3,1.3,4.16,3.94,3.87,3.32
Mohamed,Guettari,5BI2,2.26,2.56,1.83,4.58,2.81
Walid,Ferjani,5INFINI5,4.36,2.95,4.43,4.83,4.14
Aymen,Fourati,5ARCTIC5,4.94,2.99,3.96,4.48,4.09
Hela,Ammar,1A20,3.49,3.31,3.01,4.69,3.62
Meriem,Jaziri,3B10,4.38,0.5,1.1,0.34,1.58
Rami,Lahmar,5IOSYS1,5.0,0.98,2.89,1.27,2.53
Emna,Khlifi,1A20,2.26,2.37,3.3,5.0,3.23
Lobna,Chaabane,5GAMIX1,5.0,2.18,2.15,1.0,2.58
Adel,Ben Amor,5SIM3,1.82,2.54,2.09,5.0,2.86
Hichem,Fourati,4TWIN2,4.24,2.88,2.95,4.35,3.6
Rym,Gharbi,4SE2,4.8,1.44,4.32,3.89,3.61
Sarra,Jaziri,4INFINI5,4.06,3.74,3.46,4.33,3.9
Oumaima,Jaziri,4SIM3,2.94,3.86,4.97,4.07,3.96
Mouna,Driss,2A40,1.86,5.0,5.0,3.78,3.91
Hela,Turki,3IA,4.42,2.68,4.93,5.0,4.26
Hend,Kanzari,5ARCTIC5,2.56,5.0,5.0,4.82,4.34
Sofiene,Chebbi,5IOSYS1,4.74,3.97,3.59,4.31,4.15
Bechir,Makni,5GAMIX1,2.51,4.43,3.4,3.96,3.58
Nadia,Jebali,4TWIN2,5.0,1.35,2.83,0.53,2.43
Rania,Kanzari,3A22,4.98,3.45,1.58,1.01,2.75
Cyrine,Mabrouk,3B10,4.38,4.01,4.15,5.0,4.39
Marwen,Turki,5SIM3,2.01,5.0,4.46,4.69,4.04
Oumaima,Ghanouchi,2P1,2.86,5.0,5.0,2.96,3.95
Ali,Ben Salah,5SE2,1.63,2.46,2.66,3.98,2.68
Bechir,Karoui,4INFINI5,3.89,2.93,4.71,5.0,4.13
Bechir,Miled,4SIM3,1.49,3.69,5.0,2.92,3.27
Ghassen,Baccouche,4BI2,1.7,2.47,2.25,5.0,2.86
Olfa,Mansour,5IOSYS1,4.9,1.53,0.46,0.0,1.72
Wassim,Mejri,5SAE2,5.0,2.1,1.51,0.54,2.29
Zied,Nasri,4SE2,2.01,4.19,5.0,2.24,3.36
Olfa,Cherif,3B10,1.69,3.57,3.37,3.63,3.06
Hela,Gharbi,5TWIN2,4.64,0.46,1.15,0.79,1.76
Chaima,Trabelsi,4SIM3,2.11,5.0,5.0,2.43,3.64
Ismail,Jebali,4SE2,1.34,5.0,3.92,3.37,3.41
Marwen,Rekik,5SAE2,2.7,4.47,5.0,3.3,3.87
Karim,Bouazizi,5SLEAM2,2.55,4.09,4.34,1.44,3.1
Foued,Zayani,5IOSYS1,2.22,2.89,0.82,5.0,2.73
Haythem,Maaloul,4IOSYS1,5.0,2.11,4.18,4.59,3.97
Samira,Chaabane,1A20,2.01,2.26,2.5,3.56,2.58
Hichem,Ben Salah,4DS5,4.81,1.94,2.09,1.8,2.66
Cyrine,Belkhir,5SAE2,4.94,0.89,0.18,0.45,1.62
Mariem,Baccouche,5GAMIX1,2.85,4.71,4.33,4.62,4.13
Hamza,Ben Amor,4INFINI5,3.99,3.18,3.44,3.81,3.6
Fethi,Slimani,4IOSYS1,2.46,4.56,4.58,3.48,3.77
Wided,Mejri,4INFINI5,4.56,4.84,4.26,4.92,4.65
Bilel,Ammar,5SE2,3.52,3.33,3.82,5.0,3.92
Ghassen,Gharbi,4SLEAM2,2.51,4.49,4.45,2.98,3.61
Hend,Turki,5SAE2,1.36,3.34,1.81,3.81,2.58
Sonia,Haddad,5NIDS3,4.74,1.04,1.74,0.0,1.88
Marwen,Jlassi,5IOSYS1,3.58,1.01,2.25,1.41,2.06
Haythem,Belkhir,5DS5,5.0,1.24,1.76,1.44,2.36
Meriem,Rekik,4INFINI5,2.13,4.91,4.04,5.0,4.02
Sami,Hamdi,4INFINI5,5.0,1.37,1.81,1.88,2.52
Mehdi,Gharbi,5NIDS3,5.0,2.12,3.76,3.92,3.7
Foued,Lahmar,5SE2,4.68,3.91,5.0,4.3,4.47
Marwen,Zayani,4GAMIX1,5.0,0.64,1.7,1.01,2.09
Ali,Kanzari,4GAMIX1,2.29,5.0,4.5,3.72,3.88
Foued,Rekik,5SLEAM2,4.57,1.57,2.73,0.79,2.41
Mourad,Ferjani,3A22,2.7,2.81,2.69,3.39,2.9
Lina,Fourati,4SIM3,1.12,2.12,2.79,5.0,2.76
Lotfi,Cherif,5GAMIX1,5.0,0.77,2.81,1.04,2.4
Foued,Sassi,3IA,2.34,4.21,4.98,4.33,3.97
Lotfi,Slimani,5IOSYS1,3.42,4.94,4.78,2.69,3.96
Walid,Belkhir,3A22,4.96,1.54,1.59,1.47,2.39
Oussama,Miled,5SAE2,4.91,1.7,1.13,0.69,2.11
Fethi,Saidi,5TWIN2,2.85,4.74,4.84,3.66,4.02
Amine,Turki,4IOSYS1,1.88,2.91,2.56,5.0,3.09
Ghassen,Khemiri,5SE2,4.52,3.84,3.64,3.99,4.0
Sofiene,Chouchene,3A22,5.0,2.0,1.33,0.71,2.26
Bilel,Guettari,5INFINI5,3.54,4.36,4.38,5.0,4.32
Wassim,Ammar,4TWIN2,4.81,0.98,1.1,0.61,1.88
Oumaima,Khemiri,4ARCTIC5,2.12,4.65,5.0,2.08,3.46
Aymen,Chebbi,4DS5,5.0,0.64,2.05,1.19,2.22
Adel,Lahmar,5TWIN2,4.01,2.44,3.44,3.9,3.45
Ines,Guettari,4GAMIX1,5.0,2.16,1.77,1.64,2.64
Mariem,Hamdi,2P1,3.18,3.8,5.0,4.07,4.01
Omar,Kanzari,4SE2,1.29,2.63,3.08,4.62,2.91
Omar,Toumi,4BI2,5.0,2.42,4.13,2.89,3.61
Rym,Saidi,4SIM3,4.9,2.63,4.14,3.96,3.91
Sonia,Hamdi,3B10,0.0,1.97,2.94,3.74,2.16
Yasmine,Sassi,5NIDS3,2.44,3.12,4.31,5.0,3.72
Hend,Toumi,5SAE2,1.22,2.67,2.49,5.0,2.84
Olfa,Ben Amor,4GAMIX1,5.0,0.88,1.74,0.61,2.06
Siwar,Belkhir,3A22,2.28,4.27,4.53,2.79,3.47
Hiba,Chouchene,4DS5,2.26,4.07,4.65,3.06,3.51
Ali,Mansour,5TWIN2,5.0,2.56,3.03,4.63,3.8
Skander,Ammar,5IOSYS1,2.27,4.88,5.0,3.03,3.79
Khalil,Ben Salah,1A20,4.75,3.4,3.17,4.13,3.86
Haythem,Fourati,3A22,3.01,4.0,3.86,5.0,3.97
Khadija,Chebbi,2P1,4.37,5.0,3.37,3.23,3.99
Rania,Nasri,1A20,1.92,3.54,3.68,4.1,3.31
Aymen,Toumi,4SIM3,5.0,3.7,3.39,5.0,4.27
Manel,Sassi,4BI2,1.71,1.87,1.76,5.0,2.58
Lobna,Miled,4BI2,5.0,3.42,4.11,4.38,4.23
Meriem,Chaabane,5BI2,2.65,1.68,2.15,4.89,2.84
Nadia,Abidi,5GAMIX1,2.42,1.44,2.47,4.4,2.68
Amine,Ghanouchi,4SE2,5.0,1.73,1.62,0.75,2.27
Nizar,Ammar,5GAMIX1,5.0,0.72,3.07,0.5,2.32
Hend,Slimani,3A22,5.0,1.1,1.35,1.83,2.32
Sarra,Ben Ali,4SLEAM2,1.51,5.0,5.0,2.36,3.47
Hatem,Fourati,5NIDS3,2.85,5.0,3.52,4.67,4.01
Emna,Mansour,4BI2,2.44,5.0,5.0,1.29,3.43
Oumaima,Trabelsi,4TWIN2,1.3,3.51,1.34,4.06,2.55
Anis,Chebbi,4SLEAM2,2.09,4.0,3.32,5.0,3.6
Rania,Miled,4SE2,5.0,2.98,3.87,4.18,4.01
Fares,Miled,1A20,0.6,2.11,1.25,4.49,2.11
Skander,Saidi,5IOSYS1,5.0,1.93,4.05,1.81,3.2
Hichem,Guettari,4BI2,5.0,2.41,1.97,1.22,2.65
Emna,Slimani,4GAMIX1,4.71,3.35,3.99,3.24,3.82
Khadija,Baccouche,4TWIN2,5.0,2.81,1.59,0.14,2.39
Rim,Bouazizi,3IA,3.24,4.66,3.27,4.34,3.87
Rym,Haddad,4SAE2,2.69,2.64,2.07,5.0,3.1
Lina,Maaloul,4INFINI5,1.64,1.87,1.25,5.0,2.44
Sami,Jlassi,2P1,3.59,5.0,3.73,5.0,4.33
Sofiene,Sassi,4ARCTIC5,3.9,3.85,1.76,4.68,3.55
Eya,Ben Salah,5BI2,4.34,3.15,3.72,4.25,3.86
Sabrine,Chouchene,5ARCTIC5,4.43,2.8,1.44,2.23,2.73
Khadija,Sassi,5IOSYS1,5.0,1.73,2.22,0.19,2.28
Olfa,Ferjani,5GAMIX1,1.7,1.9,1.31,5.0,2.48
Lina,Kanzari,4IOSYS1,5.0,2.39,0.47,0.83,2.17
Zied,Maaloul,4BI2,1.08,2.52,1.99,5.0,2.65
Karim,Khemiri,4SE2,4.03,1.16,1.42,1.1,1.93
Fethi,Mabrouk,5SAE2,2.76,4.01,3.07,5.0,3.71
Zied,Gharbi,5SE2,4.71,3.12,2.13,3.12,3.27
Sarra,Karoui,4SE2,4.85,1.66,2.22,1.25,2.5
Rania,Khemiri,5GAMIX1,4.12,3.32,3.86,3.2,3.63
Wided,Abidi,4SIM3,2.48,3.87,3.56,5.0,3.73
Farah,Ayari,2A40,5.0,2.75,2.46,0.9,2.78
Mourad,Ammar,4DS5,2.78,4.51,5.0,3.7,4.0
Zied,Makni,4INFINI5,2.86,5.0,5.0,2.43,3.82
Rym,Chebbi,2A40,2.0,4.43,5.0,3.68,3.78
Lina,Jlassi,4SE2,1.14,5.0,5.0,3.71,3.71
Amel,Ayari,3A22,5.0,3.36,1.87,1.23,2.87
Amel,Kanzari,5SIM3,2.51,5.0,5.0,2.73,3.81
Khadija,Belkhir,5BI2,5.0,1.21,1.93,0.52,2.16
Walid,Jaziri,4SIM3,2.3,3.85,5.0,5.0,4.04
Rim,Jebali,5SLEAM2,3.23,4.62,4.4,5.0,4.31
Mourad,Ben Ali,4BI2,4.68,0.58,1.84,1.52,2.15
Fatma,Ayari,3B10,0.41,3.17,2.01,5.0,2.65
Fethi,Chebbi,4IOSYS1,4.06,2.91,3.02,4.87,3.71
Mariem,Gharbi,5DS5,5.0,0.65,1.51,0.62,1.95
Foued,Miled,4DS5,3.2,5.0,3.93,3.54,3.92
Manel,Chebbi,4BI2,1.94,5.0,5.0,1.92,3.47
Rym,Karoui,5DS5,0.14,2.73,2.48,5.0,2.59
Anis,Hamdi,3B10,1.57,2.4,2.88,4.15,2.75
Foued,Gharbi,5GAMIX1,2.71,5.0,3.72,4.98,4.1
Ghassen,Kanzari,3B10,3.94,4.92,5.0,3.43,4.32
Cyrine,Ammar,4ARCTIC5,3.78,2.44,4.0,3.84,3.52
Nizar,Maaloul,5SE2,5.0,2.72,2.99,4.24,3.74
Meriem,Turki,5SE2,1.24,1.88,1.71,3.92,2.19
Omar,Zouari,4INFINI5,5.0,0.92,1.03,0.6,1.89
Emna,Nasri,5IOSYS1,4.41,2.82,4.44,3.58,3.81
Rami,Zouari,5IOSYS1,1.74,1.95,3.81,4.29,2.95
Mohamed,Karoui,5ARCTIC5,4.17,3.77,4.58,4.33,4.21
Ghada,Zayani,4GAMIX1,2.95,2.3,1.78,5.0,3.01
Oumaima,Cherif,3B10,5.0,1.47,1.36,1.21,2.26
Hatem,Zayani,5GAMIX1,4.51,0.7,3.08,1.27,2.39
Mehdi,Ghanouchi,5IOSYS1,4.56,4.71,4.04,3.57,4.22
Fares,Saidi,2A40,2.24,4.72,4.3,4.66,3.98
Meriem,Haddad,4SLEAM2,2.37,5.0,4.82,2.91,3.77
Ismail,Chaabane,5BI2,5.0,1.17,2.63,1.06,2.47
Mariem,Makni,3IA,5.0,1.39,1.84,1.97,2.55
Amine,Mabrouk,3B10,4.7,1.6,1.17,1.74,2.3
Hela,Mabrouk,5ARCTIC5,2.56,4.79,4.23,2.69,3.57
Rania,Ammar,2P1,1.8,4.81,5.0,2.79,3.6
Olfa,Jaziri,4DS5,4.16,4.1,4.65,3.91,4.21
Marwen,Kanzari,3B10,2.86,5.0,4.37,2.99,3.81
Zied,Cherif,5SLEAM2,3.63,3.32,4.25,3.84,3.76
Ghada,Mabrouk,5SIM3,2.16,5.0,5.0,3.59,3.94
Marwen,Haddad,2A40,1.71,2.09,2.36,3.95,2.53
Foued,Slimani,5SAE2,4.92,1.12,1.82,0.03,1.97
Rym,Miled,4SIM3,0.96,0.85,0.62,3.88,1.58
Hiba,Makni,4SIM3,2.42,5.0,5.0,3.02,3.86
Asma,Ben Salah,5IOSYS1,2.09,4.68,4.76,2.59,3.53
Mourad,Maaloul,5IOSYS1,1.85,4.02,4.68,2.67,3.31
Chokri,Turki,5IOSYS1,4.96,3.97,3.4,4.85,4.29
Emna,Ferjani,4SE2,5.0,0.96,1.66,0.88,2.12
Skander,Belkhir,3IA,2.53,4.33,3.46,5.0,3.83
Karim,Ayari,4INFINI5,4.02,2.16,3.65,4.85,3.67
Ali,Slimani,5GAMIX1,2.58,3.37,4.89,5.0,3.96
Cyrine,Toumi,5SAE2,5.0,1.83,3.74,1.48,3.01
Yasmine,Driss,3IA,5.0,3.38,2.0,0.89,2.82
Lotfi,Sassi,5SLEAM2,2.95,2.52,3.2,5.0,3.42
Aymen,Ben Ali,3B10,1.84,3.45,1.08,4.13,2.63
Khadija,Trabelsi,3A22,4.09,3.77,4.38,5.0,4.31
Hatem,Turki,2A40,5.0,3.23,2.93,3.86,3.75
Hatem,Ghanouchi,4SE2,2.55,3.81,4.08,5.0,3.86
Ali,Hamdi,5ARCTIC5,3.77,4.46,5.0,3.08,4.08
Salma,Khemiri,4TWIN2,1.71,5.0,5.0,3.38,3.77
Samira,Karoui,4NIDS3,5.0,2.4,1.72,1.42,2.63
Hamza,Makni,5SLEAM2,4.32,2.97,4.15,4.51,3.99
Adel,Jlassi,5IOSYS1,4.55,0.15,3.22,1.09,2.25
Mariem,Karoui,5SE2,5.0,1.98,1.04,2.05,2.52
Walid,Baccouche,5DS5,1.98,4.18,2.2,4.11,3.12
Rym,Slimani,4BI2,5.0,2.05,1.44,1.05,2.39
Mohamed,Makni,3A22,5.0,0.33,1.32,1.1,1.94
Fatma,Guettari,3A22,2.53,4.94,5.0,2.42,3.72
Rami,Saidi,5GAMIX1,5.0,2.92,2.46,4.38,3.69
Nizar,Ben Ali,4SIM3,5.0,2.25,1.92,1.84,2.75
Mouna,Khemiri,2P1,1.75,5.0,5.0,3.44,3.8
Skander,Mabrouk,4DS5,4.85,2.95,1.76,1.62,2.8
Manel,Cherif,5ARCTIC5,4.25,3.65,3.93,4.87,4.17
Lobna,Jebali,4SE2,3.23,3.03,2.3,5.0,3.39
Hatem,Gharbi,5IOSYS1,3.38,3.85,4.1,5.0,4.08
Nour,Bouazizi,2P1,3.41,2.97,2.54,0.87,2.45
Anis,Turki,5GAMIX1,3.48,1.48,2.55,2.04,2.39
Wafa,Saidi,3B10,2.34,3.72,5.0,2.48,3.38
Ghada,Ferjani,5SAE2,3.16,4.91,4.68,2.97,3.93
Zaineb,Jlassi,5NIDS3,4.27,2.49,4.13,4.2,3.77
Mouna,Hamdi,4DS5,2.6,4.66,4.39,3.85,3.87
Ines,Chaabane,5GAMIX1,2.2,4.73,3.7,2.03,3.16
Zied,Guettari,4TWIN2,4.97,4.09,2.68,3.97,3.93
Hatem,Nasri,4ARCTIC5,2.26,3.55,3.63,4.23,3.42
Hedi,Haddad,5BI2,2.82,4.79,5.0,3.75,4.09
Fares,Makni,2A40,3.34,2.58,3.3,3.98,3.3
