first_name,last_name,class,hard_skills,soft_skills,teamwork,creativity,total_score
Sofiene,Fourati,4INFINI5,2.82,1.72,1.72,3.61,2.47
Amine,Ben Salah,5TWIN2,3.2,4.54,3.69,4.55,3.99
Meriem,Hamdi,5INFINI5,2.22,4.36,5.0,4.12,3.93
Hichem,Trabelsi,4DS5,5.0,2.8,3.39,3.87,3.76
Youssef,Chaabane,2P1,3.21,4.49,2.47,5.0,3.79
Hedi,Chaabane,1A20,3.84,4.32,4.36,3.41,3.98
Iheb,Makni,4GAMIX1,2.81,2.09,3.76,5.0,3.42
Sabrine,Baccouche,4SE2,3.66,1.73,3.13,2.29,2.7
Amel,Ghanouchi,5SE2,4.75,1.85,4.33,4.25,3.79
Mariem,Nasri,5IOSYS1,4.8,2.87,3.16,4.51,3.84
Farah,Chouchene,5DS5,3.5,4.83,4.65,2.77,3.94
Asma,Jebali,5ARCTIC5,4.7,2.91,3.24,3.08,3.48
Zied,Jebali,5SIM3,3.62,4.49,4.32,4.52,4.24
Rim,Abidi,5SAE2,2.49,5.0,5.0,3.65,4.03
Fethi,Nasri,5SAE2,3.18,1.46,1.12,5.0,2.69
Bilel,Zayani,5SE2,4.44,1.1,2.27,2.19,2.5
Aymen,Belkhir,3IA,2.82,3.19,3.51,4.08,3.4
Nizar,Fourati,4SLEAM2,2.67,3.65,2.03,5.0,3.34
Nizar,Guettari,4TWIN2,4.2,3.53,3.55,4.23,3.88
Mariem,Miled,5SLEAM2,4.3,3.48,3.46,4.64,3.97
Meriem,Toumi,3IA,2.73,4.16,5.0,4.04,3.98
Hend,Chaabane,4ARCTIC5,3.31,4.74,1.73,5.0,3.69
Fares,Cherif,3IA,0.88,5.0,4.84,2.91,3.41
Omar,Karoui,5TWIN2,3.76,2.03,3.26,3.79,3.21
Adel,Driss,4SIM3,2.89,4.85,4.95,2.86,3.89
Eya,Miled,5INFINI5,5.0,1.27,1.52,1.12,2.23
Nabil,Rekik,4TWIN2,3.17,3.21,3.35,5.0,3.68
Siwar,Belkhir,4BI2,4.77,1.2,2.46,1.87,2.57
Amina,Zouari,5GAMIX1,3.2,1.85,1.01,0.73,1.7
Ghada,Trabelsi,5DS5,3.34,4.18,5.0,5.0,4.38
Fatma,Ghanouchi,3B10,5.0,1.18,2.4,0.21,2.2
Wassim,Bouazizi,3IA,4.29,2.52,2.35,0.0,2.29
Sami,Saidi,5SAE2,5.0,0.0,0.84,0.87,1.68
Dorra,Driss,5INFINI5,4.34,0.0,1.97,1.71,2.0
Adel,Khlifi,4NIDS3,2.15,5.0,4.96,2.39,3.62
Sonia,Ben Ali,2A40,4.86,3.92,3.58,4.56,4.23
Rim,Kanzari,4IOSYS1,3.74,5.0,4.54,5.0,4.57
Sarra,Rekik,4SLEAM2,2.34,5.0,5.0,3.68,4.01
Rania,Trabelsi,4ARCTIC5,2.41,4.42,4.07,5.0,3.98
Hiba,Hamdi,3A22,1.94,4.0,5.0,3.45,3.6
Rania,Cherif,4INFINI5,2.46,4.48,3.22,3.7,3.46
Sarra,Zayani,4SLEAM2,4.55,2.65,2.27,1.02,2.62
Mouna,Rekik,1A20,2.93,4.41,3.6,4.8,3.93
Ismail,Gharbi,4DS5,1.79,2.16,2.02,5.0,2.74
Nabil,Saidi,3B10,2.32,4.96,5.0,2.13,3.6
Ali,Khlifi,5SIM3,2.82,4.83,4.05,3.61,3.83
Oussama,Ben Ali,5ARCTIC5,5.0,1.89,1.76,0.83,2.37
Rami,Ben Salah,4DS5,1.57,5.0,3.98,4.47,3.76
Hedi,Jebali,4SAE2,5.0,3.71,3.01,3.49,3.8
Sarra,Baccouche,4TWIN2,5.0,0.0,2.23,1.0,2.06
Fethi,Trabelsi,4NIDS3,2.26,5.0,4.46,3.2,3.73
Fares,Kanzari,5SLEAM2,1.75,5.0,5.0,3.27,3.76
Lobna,Ghanouchi,2P1,0.0,3.63,3.58,4.89,3.03
Marwen,Kanzari,3A22,5.0,0.85,1.61,1.42,2.22
Haythem,Turki,3B10,2.01,5.0,4.89,3.26,3.79
Wafa,Ghanouchi,4SLEAM2,3.75,4.59,5.0,2.99,4.08
Sofiene,Mansour,2A40,3.2,4.14,3.83,4.23,3.85
Sami,Mansour,5SIM3,2.15,3.65,4.64,5.0,3.86
Fares,Chebbi,3B10,1.2,3.0,1.79,5.0,2.75
Ahmed,Mabrouk,5IOSYS1,1.96,2.36,1.19,4.76,2.57
Ali,Lahmar,5DS5,3.03,5.0,2.82,4.4,3.81
Lina,Jlassi,4SIM3,4.64,3.3,3.37,3.02,3.58
Zied,Lahmar,4ARCTIC5,5.0,2.82,3.48,3.62,3.73
Samira,Karoui,5INFINI5,5.0,1.84,0.76,1.37,2.24
Wided,Maaloul,5SLEAM2,4.52,3.07,3.58,4.81,3.99
Chokri,Turki,4SE2,5.0,1.55,4.34,4.1,3.75
Adel,Saidi,5NIDS3,3.9,5.0,4.88,2.69,4.12
Anis,Ghanouchi,4BI2,4.57,3.03,2.86,1.37,2.96
Sami,Chebbi,5BI2,5.0,2.77,0.06,0.85,2.17
Zaineb,Ghanouchi,4ARCTIC5,5.0,1.88,3.08,0.55,2.63
Chokri,Mejri,4IOSYS1,2.91,5.0,5.0,2.63,3.89
Hedi,Turki,5INFINI5,1.92,5.0,5.0,3.33,3.81
Wided,Miled,5GAMIX1,0.54,2.84,1.64,4.22,2.31
Oumaima,Hamdi,5BI2,1.63,2.32,2.0,3.98,2.48
Karim,Zouari,5BI2,2.5,3.61,1.72,5.0,3.21
Rania,Sassi,2P1,1.29,2.5,2.71,5.0,2.87
Khadija,Haddad,4DS5,5.0,1.13,1.65,1.63,2.35
Tarek,Karoui,5ARCTIC5,5.0,3.92,3.25,4.21,4.1
Asma,Ben Ali,5BI2,2.36,3.89,5.0,3.66,3.73
Yasmine,Jlassi,5SAE2,4.85,1.88,3.15,4.42,3.57
Nizar,Ayari,3B10,2.17,2.78,2.59,5.0,3.13
Tarek,Rekik,5SE2,5.0,2.39,1.48,0.77,2.41
Hatem,Miled,5TWIN2,2.2,5.0,5.0,2.95,3.79
Zaineb,Chaabane,5SIM3,5.0,1.78,2.02,1.95,2.69
Mohamed,Belkhir,4ARCTIC5,3.94,2.39,2.03,2.81,2.79
Marwen,Ghanouchi,4ARCTIC5,4.4,2.87,3.18,4.45,3.73
Ismail,Hamdi,4SIM3,5.0,1.05,1.64,1.53,2.31
Chaima,Trabelsi,3A22,2.77,4.6,3.79,4.07,3.81
Aymen,Miled,2A40,3.32,4.57,4.78,4.5,4.29
Asma,Zayani,5NIDS3,1.44,4.42,4.08,3.16,3.28
Karim,Zayani,1A20,2.96,4.15,4.26,4.92,4.07
Sabrine,Jaziri,5NIDS3,5.0,2.57,3.62,3.87,3.77
Oussama,Toumi,4SIM3,4.97,3.21,3.12,4.06,3.84
Marwen,Haddad,4SIM3,2.4,2.52,3.13,2.71,2.69
Hedi,Fourati,4INFINI5,1.36,3.77,2.86,5.0,3.25
Haythem,Abidi,4IOSYS1,2.97,5.0,5.0,1.39,3.59
Ahmed,Khlifi,4ARCTIC5,4.79,2.46,4.89,3.47,3.9
Youssef,Zouari,5NIDS3,4.17,3.0,3.66,3.25,3.52
Ali,Chaabane,4BI2,3.16,3.63,4.44,4.7,3.98
Fethi,Ammar,3IA,5.0,1.88,0.38,1.75,2.25
Siwar,Abidi,4SAE2,4.29,3.18,3.07,0.93,2.87
Mehdi,Ammar,5SAE2,5.0,1.33,1.98,0.76,2.27
Bechir,Chouchene,4DS5,4.51,1.02,1.43,1.5,2.11
Aymen,Jlassi,5ARCTIC5,5.0,0.94,2.82,1.35,2.53
Youssef,Turki,4SIM3,5.0,3.37,2.08,4.04,3.62
Khadija,Abidi,4INFINI5,2.85,3.86,3.56,4.87,3.78
Nour,Bouazizi,5SE2,4.42,2.31,1.68,4.99,3.35
Yasmine,Nasri,1A20,2.34,1.66,2.78,4.5,2.82
Olfa,Slimani,3A22,2.93,4.63,3.64,3.93,3.78
Nabil,Jlassi,5TWIN2,2.21,3.36,2.65,5.0,3.31
Rym,Ben Salah,4SE2,1.27,2.6,0.86,5.0,2.43
Asma,Chouchene,5TWIN2,4.58,3.85,4.46,4.04,4.23
Rania,Toumi,4SAE2,4.7,0.38,1.73,0.81,1.9
Asma,Jlassi,4INFINI5,3.67,3.06,3.49,4.13,3.59
Marwen,Mabrouk,5NIDS3,3.14,4.93,5.0,2.82,3.97
Meriem,Driss,5GAMIX1,2.69,4.86,3.86,5.0,4.1
Dorra,Haddad,5TWIN2,3.32,5.0,4.64,3.46,4.1
Skander,Khlifi,5IOSYS1,2.08,2.17,1.84,5.0,2.77
Lina,Ferjani,4NIDS3,1.56,2.95,2.25,5.0,2.94
Hichem,Guettari,4SAE2,2.88,5.0,5.0,3.84,4.18
Hend,Kanzari,4IOSYS1,4.81,0.29,2.15,1.73,2.25
Fatma,Trabelsi,5ARCTIC5,3.12,3.24,3.14,3.62,3.28
Hiba,Ben Salah,5SE2,2.8,5.0,4.6,3.3,3.92
Oussama,Lahmar,4SE2,2.89,4.48,5.0,3.28,3.91
Sofiene,Maaloul,4BI2,5.0,2.91,3.59,4.97,4.12
Tarek,Cherif,4SE2,5.0,1.56,1.39,1.06,2.25
Nizar,Baccouche,2A40,2.38,4.69,4.59,4.45,4.02
Aymen,Baccouche,5SIM3,5.0,3.11,2.63,1.83,3.14
Wided,Bouazizi,4BI2,5.0,0.0,1.37,1.05,1.85
Hela,Ammar,2A40,1.26,3.05,2.27,4.28,2.72
Oussama,Rekik,4BI2,2.43,3.8,4.2,4.49,3.73
Rania,Ben Salah,1A20,3.94,3.76,3.17,4.24,3.78
Fares,Jebali,3B10,5.0,1.27,3.02,0.36,2.41
Sonia,Slimani,4IOSYS1,3.05,3.17,3.31,4.84,3.59
Bilel,Abidi,3A22,5.0,1.85,2.91,1.87,2.91
Haythem,Bouazizi,4SIM3,4.4,1.15,1.38,1.16,2.02
Fares,Belkhir,4SIM3,4.96,2.51,1.48,0.0,2.24
Oumaima,Ben Salah,4ARCTIC5,4.35,1.76,1.92,0.62,2.16
Asma,Toumi,4NIDS3,2.12,3.84,3.93,5.0,3.72
Foued,Makni,3B10,4.62,3.17,3.01,4.19,3.75
Salma,Slimani,4SLEAM2,4.76,0.4,0.98,0.23,1.59
Mouna,Ferjani,4SLEAM2,0.56,2.68,2.92,5.0,2.79
Dorra,Sassi,4BI2,3.89,3.38,3.01,5.0,3.82
Leila,Saidi,4TWIN2,1.08,3.23,2.87,5.0,3.05
Zaineb,Jlassi,5SAE2,4.13,2.08,1.99,0.84,2.26
Siwar,Baccouche,5DS5,3.64,3.43,3.75,4.53,3.84
Zied,Ammar,4GAMIX1,5.0,2.46,1.23,1.13,2.45
Hela,Nasri,5ARCTIC5,2.01,5.0,3.99,2.52,3.38
Hela,Ayari,2A40,5.0,2.5,3.25,5.0,3.94
Fatma,Mabrouk,5SAE2,1.74,3.41,2.65,5.0,3.2
Nizar,Chouchene,4ARCTIC5,4.84,3.87,3.99,4.95,4.41
Fethi,Abidi,5TWIN2,3.43,4.83,2.49,4.65,3.85
Sami,Zouari,4IOSYS1,5.0,0.91,0.58,1.5,2.0
Fatma,Miled,4BI2,2.66,3.84,3.4,4.33,3.56
Lobna,Makni,5GAMIX1,2.27,1.77,2.63,5.0,2.92
Foued,Mansour,5SE2,4.15,2.77,2.65,3.71,3.32
Sarra,Ferjani,4SLEAM2,2.06,5.0,5.0,3.21,3.82
Mourad,Karoui,5GAMIX1,5.0,2.07,2.26,0.92,2.56
Ali,Bouazizi,4TWIN2,2.18,1.75,1.9,5.0,2.71
Olfa,Kanzari,4GAMIX1,1.15,5.0,3.39,4.54,3.52
Mourad,Lahmar,5NIDS3,3.21,1.14,2.87,0.23,1.86
Manel,Trabelsi,4GAMIX1,3.42,0.78,1.85,4.65,2.67
Fatma,Zayani,5SIM3,2.31,3.27,3.54,4.7,3.45
Mohamed,Jlassi,5NIDS3,3.7,4.04,3.94,5.0,4.17
Amel,Gharbi,5DS5,4.35,3.3,3.26,4.54,3.86
Hichem,Mabrouk,4SLEAM2,1.46,2.97,2.75,4.87,3.01
Ines,Jaziri,1A20,2.89,4.56,4.41,3.4,3.81
Anis,Ferjani,5INFINI5,5.0,1.49,1.27,1.04,2.2
Bilel,Jaziri,5SLEAM2,5.0,2.38,3.6,3.04,3.51
Hend,Mansour,2A40,2.47,4.31,4.47,4.15,3.85
Mariem,Jlassi,5DS5,4.74,0.84,3.19,0.71,2.37
Asma,Zouari,2A40,5.0,2.75,2.01,3.07,3.21
Zied,Ben Ali,4IOSYS1,2.6,5.0,4.75,4.27,4.16
Yasmine,Miled,5NIDS3,3.19,3.31,2.16,4.04,3.18
Chokri,Ben Amor,5GAMIX1,4.43,2.17,3.16,4.38,3.53
Hatem,Ammar,3IA,5.0,0.09,2.96,0.7,2.18
Sabrine,Karoui,4ARCTIC5,4.49,2.95,3.82,5.0,4.07
Skander,Kanzari,5INFINI5,2.87,1.23,3.34,4.83,3.07
Ghassen,Jlassi,5INFINI5,2.85,4.07,5.0,4.69,4.15
Lotfi,Rekik,5GAMIX1,1.97,5.0,5.0,4.19,4.04
Ines,Turki,3A22,3.19,4.4,3.95,4.7,4.06
Lina,Turki,5BI2,5.0,0.94,2.03,0.5,2.12
Samira,Gharbi,2A40,2.47,4.33,4.43,4.41,3.91
Chokri,Sassi,4ARCTIC5,2.92,5.0,5.0,2.57,3.87
Lobna,Gharbi,4SLEAM2,3.03,4.44,2.86,5.0,3.83
Lotfi,Ben Salah,5TWIN2,2.34,3.35,2.89,3.92,3.12
Nadia,Chaabane,5NIDS3,2.84,5.0,4.07,5.0,4.23
Khalil,Ferjani,4SLEAM2,2.64,2.22,2.44,5.0,3.07
Marwen,Fourati,4DS5,4.52,2.13,2.55,0.05,2.31
Haythem,Miled,5SE2,5.0,1.75,2.47,3.54,3.19
Yasmine,Turki,5SIM3,3.79,3.5,4.07,4.68,4.01
Ali,Ben Salah,4SLEAM2,2.48,5.0,4.16,5.0,4.16
Mariem,Hamdi,4GAMIX1,3.36,4.7,3.49,4.32,3.97
Meriem,Trabelsi,5SIM3,4.32,5.0,4.74,5.0,4.77
Amina,Chaabane,5ARCTIC5,3.74,0.0,1.62,0.0,1.34
Salma,Trabelsi,4SAE2,2.04,3.71,4.66,3.44,3.46
Bilel,Nasri,4INFINI5,3.34,4.34,3.94,3.78,3.85
Ismail,Ben Salah,4NIDS3,2.28,2.47,4.59,3.78,3.28
Wided,Slimani,4SLEAM2,2.17,5.0,3.57,4.4,3.78
Nizar,Bouazizi,5BI2,3.4,2.63,2.17,0.0,2.05
Youssef,Guettari,4IOSYS1,2.53,4.66,4.98,3.25,3.86
Chaima,Jaziri,4DS5,3.18,5.0,4.73,2.53,3.86
Oumaima,Rekik,4SAE2,3.8,5.0,5.0,3.67,4.37
Manel,Makni,1A20,4.33,0.33,1.73,0.25,1.66
Mohamed,Haddad,5ARCTIC5,4.98,2.11,1.57,1.16,2.46
Fatma,Karoui,5GAMIX1,1.49,2.22,1.94,5.0,2.66
Bechir,Rekik,5TWIN2,2.04,5.0,4.01,3.67,3.68
Sabrine,Driss,4SLEAM2,4.58,1.96,2.22,0.95,2.42
Khalil,Ghanouchi,4IOSYS1,2.93,4.66,4.06,5.0,4.16
Aymen,Ghanouchi,5SAE2,2.27,0.52,2.32,4.21,2.33
Ines,Sassi,5NIDS3,3.28,3.72,3.46,4.84,3.83
Hela,Makni,3B10,3.75,5.0,4.94,2.8,4.12
Hichem,Gharbi,4IOSYS1,3.31,3.95,5.0,2.85,3.78
Rym,Ayari,5NIDS3,1.56,4.34,5.0,2.56,3.36
Rim,Ghanouchi,3B10,5.0,2.02,2.08,2.17,2.82
Mehdi,Fourati,5NIDS3,3.74,4.49,4.18,5.0,4.35
Wided,Saidi,5INFINI5,4.48,5.0,4.74,5.0,4.8
Lobna,Kanzari,5GAMIX1,0.05,2.43,2.29,5.0,2.45
Bechir,Guettari,3IA,2.62,4.39,5.0,3.03,3.76
Khadija,Zouari,3B10,4.02,1.94,1.55,0.67,2.05
Fatma,Turki,2A40,4.52,0.27,3.28,1.92,2.5
Rania,Jebali,4IOSYS1,5.0,1.56,2.86,1.56,2.74
Ali,Rekik,2A40,2.79,4.63,4.38,2.87,3.67
Hichem,Mansour,5INFINI5,4.69,2.38,2.9,4.78,3.69
Nadia,Khemiri,3B10,3.21,5.0,5.0,1.71,3.73
Cyrine,Jaziri,4BI2,5.0,1.96,2.23,0.37,2.39
Eya,Chouchene,5SE2,3.8,5.0,3.98,5.0,4.45
Sabrine,Zayani,5DS5,4.4,0.06,3.87,1.3,2.41
Dorra,Zayani,4BI2,2.16,4.65,4.62,2.48,3.48
Ismail,Turki,5TWIN2,2.5,5.0,4.89,2.27,3.66
Farah,Lahmar,4SIM3,4.39,4.39,3.68,4.92,4.34
Youssef,Zayani,5BI2,4.43,0.55,1.73,1.41,2.03
Anis,Baccouche,4SLEAM2,4.44,3.82,3.54,4.3,4.02
Ghada,Turki,1A20,3.48,4.98,4.81,4.76,4.51
Manel,Mejri,3IA,2.46,3.65,3.97,5.0,3.77
Sabrine,Trabelsi,5SIM3,2.07,4.87,5.0,3.8,3.93
Youssef,Ghanouchi,5SLEAM2,3.18,5.0,2.36,4.55,3.77
Ghassen,Haddad,4SE2,1.8,5.0,4.36,4.66,3.96
Khadija,Rekik,5IOSYS1,1.13,3.65,2.61,5.0,3.1
Hedi,Khlifi,5SIM3,4.37,3.71,4.16,4.72,4.24
Ahmed,Makni,4NIDS3,3.33,2.74,4.96,4.3,3.83
Adel,Chaabane,4ARCTIC5,2.38,3.01,1.21,4.71,2.82
Sabrine,Toumi,4TWIN2,3.34,5.0,4.08,2.86,3.82
Mariem,Bouazizi,5SIM3,0.0,3.14,2.16,4.12,2.36
Hedi,Mejri,5SLEAM2,3.32,3.89,4.75,5.0,4.24
Wided,Gharbi,5SAE2,3.1,5.0,5.0,3.34,4.11
Olfa,Makni,3IA,4.39,2.1,2.9,4.64,3.51
Yasmine,Jebali,4SAE2,2.68,5.0,4.67,3.22,3.89
Sabrine,Miled,2A40,2.19,5.0,3.85,3.63,3.67
Chokri,Haddad,5TWIN2,2.14,4.04,5.0,4.86,4.01
Wafa,Chaabane,4NIDS3,1.89,5.0,5.0,3.54,3.86
Lotfi,Khlifi,4TWIN2,4.78,3.54,3.5,4.0,3.95
Ismail,Kanzari,4DS5,2.47,4.84,4.29,2.15,3.44
Ghada,Ben Amor,4INFINI5,4.13,4.82,3.97,4.79,4.43
Farah,Bouazizi,5TWIN2,3.71,3.81,5.0,3.62,4.04
Adel,Lahmar,5SIM3,1.18,2.06,1.9,5.0,2.53
Anis,Turki,5BI2,3.32,4.66,5.0,3.51,4.12
Olfa,Sassi,4INFINI5,4.32,2.7,3.54,4.07,3.66
Hela,Khlifi,5ARCTIC5,1.08,2.29,1.31,3.98,2.17
Zied,Sassi,3A22,1.99,3.07,1.96,3.29,2.58
Eya,Saidi,4GAMIX1,4.82,1.6,2.41,0.47,2.32
Sofiene,Slimani,4ARCTIC5,2.8,4.16,5.0,4.65,4.15
Rami,Karoui,5DS5,4.64,2.1,2.53,1.24,2.63
Hedi,Baccouche,4BI2,3.8,3.31,3.77,4.69,3.89
Dorra,Rekik,5SE2,1.99,2.51,1.22,4.07,2.45
Adel,Ferjani,4SLEAM2,5.0,3.87,2.83,4.02,3.93
Foued,Miled,4NIDS3,2.58,5.0,5.0,3.07,3.91
Chaima,Mabrouk,5SLEAM2,4.8,0.32,2.27,1.68,2.26
Anis,Abidi,4ARCTIC5,2.84,5.0,4.51,2.99,3.83
Adel,Hamdi,4BI2,2.47,3.1,2.59,5.0,3.29
Sofiene,Mabrouk,4ARCTIC5,2.39,2.11,1.75,3.55,2.45
Mariem,Guettari,5TWIN2,2.82,4.65,4.31,2.54,3.58
Adel,Makni,5GAMIX1,3.71,4.73,3.06,3.42,3.73
Amel,Hamdi,5IOSYS1,3.05,4.61,3.79,5.0,4.11
Wafa,Ammar,5SIM3,1.76,4.35,4.24,5.0,3.83
Lobna,Toumi,3B10,4.21,1.13,2.13,0.94,2.1
Marwen,Bouazizi,4BI2,5.0,0.93,3.2,0.28,2.35
Khadija,Fourati,4TWIN2,3.41,1.83,1.06,3.57,2.47
Rym,Kanzari,1A20,1.77,5.0,5.0,2.38,3.54
Nabil,Makni,2A40,2.54,4.2,2.93,4.53,3.55
Sofiene,Khlifi,5ARCTIC5,2.3,2.25,3.17,4.64,3.09
Hedi,Jlassi,5IOSYS1,3.21,5.0,4.95,3.72,4.22
Foued,Zouari,4INFINI5,3.06,4.74,5.0,2.83,3.91
Youssef,Maaloul,4SLEAM2,3.32,3.5,4.96,3.6,3.85
Manel,Gharbi,4IOSYS1,3.31,5.0,5.0,5.0,4.58
Skander,Belkhir,4NIDS3,4.68,3.18,2.96,4.62,3.86
Sofiene,Toumi,4SAE2,4.08,2.63,2.94,3.95,3.4
Marwen,Ben Amor,3B10,2.59,4.42,5.0,3.02,3.76
Khadija,Ben Salah,5SLEAM2,1.75,4.22,5.0,3.43,3.6
Sabrine,Chouchene,4TWIN2,2.96,5.0,4.61,3.28,3.96
Bechir,Toumi,5ARCTIC5,1.16,2.47,2.33,5.0,2.74
Chaima,Ben Ali,5IOSYS1,4.72,0.54,3.12,1.11,2.37
Rania,Belkhir,2A40,0.89,3.69,3.12,3.09,2.7
Sarra,Guettari,2P1,2.6,1.94,2.17,4.44,2.79
Khalil,Baccouche,4SIM3,3.58,4.44,4.84,3.51,4.09
Hamza,Makni,5BI2,4.83,1.52,2.43,0.68,2.37
Ahmed,Nasri,4NIDS3,4.69,2.35,3.46,0.95,2.86
Fatma,Slimani,4SAE2,5.0,2.91,2.31,4.15,3.59
Walid,Saidi,4SLEAM2,5.0,3.34,1.63,0.0,2.49
Ines,Abidi,4TWIN2,4.06,4.55,3.76,4.46,4.21
Anis,Zayani,2A40,4.23,2.98,4.28,4.42,3.98
Nadia,Sassi,4TWIN2,1.45,2.44,3.03,5.0,2.98
Amina,Cherif,5TWIN2,3.28,5.0,4.52,2.46,3.81
Chaima,Ben Salah,3A22,2.2,4.68,4.9,3.75,3.88
Chaima,Ayari,5INFINI5,1.58,5.0,4.81,2.92,3.58
Mariem,Khemiri,4GAMIX1,2.79,1.88,2.15,5.0,2.96
Wafa,Haddad,4TWIN2,4.62,3.07,4.91,5.0,4.4
Rami,Trabelsi,5DS5,1.87,5.0,4.78,2.88,3.63
Hela,Zayani,4TWIN2,2.73,4.71,3.97,3.19,3.65
Aymen,Cherif,5ARCTIC5,2.24,4.66,4.94,4.51,4.09
Nour,Ammar,4ARCTIC5,5.0,1.67,2.42,1.66,2.69
Tarek,Makni,4BI2,2.88,4.44,4.26,4.53,4.03
Chaima,Zouari,5INFINI5,3.89,5.0,3.09,3.24,3.81
Yasmine,Ayari,4SIM3,3.3,5.0,4.07,3.72,4.02
Meriem,Jebali,5SIM3,1.68,2.63,2.09,4.73,2.78
Amina,Khemiri,4SE2,5.0,3.73,3.46,5.0,4.3
Mohamed,Jaziri,4SE2,1.99,1.06,2.02,4.91,2.49
Oumaima,Nasri,4NIDS3,5.0,0.57,2.37,0.17,2.03
Ines,Zouari,4INFINI5,4.47,1.96,2.39,1.47,2.57
Karim,Belkhir,5SAE2,3.97,3.2,3.38,3.47,3.51
Anis,Khemiri,3IA,5.0,3.32,1.08,1.0,2.6
Salma,Toumi,1A20,2.27,5.0,4.65,2.03,3.49
Ismail,Trabelsi,3B10,4.37,3.24,3.49,4.43,3.88
Amina,Bouazizi,4NIDS3,0.72,5.0,4.37,4.87,3.74
Adel,Trabelsi,4SIM3,1.22,1.66,0.81,4.94,2.16
Fatma,Ben Ali,5ARCTIC5,4.48,2.37,3.27,1.22,2.83
Nizar,Driss,3IA,4.91,3.51,3.22,3.07,3.68
Bilel,Lahmar,1A20,2.29,4.15,5.0,2.78,3.56
Fatma,Makni,5GAMIX1,5.0,1.39,2.03,0.34,2.19
Iheb,Haddad,2A40,3.16,3.54,2.14,4.71,3.39
Wafa,Hamdi,4BI2,5.0,1.85,1.8,2.18,2.71
Amel,Cherif,2P1,4.83,3.4,3.77,5.0,4.25
Dorra,Ben Amor,5DS5,3.59,4.28,4.21,5.0,4.27
Khalil,Rekik,3IA,4.22,2.29,2.35,4.69,3.39
Ali,Jlassi,4GAMIX1,3.72,2.46,1.85,1.2,2.31
Wafa,Abidi,3IA,2.2,3.2,3.94,4.46,3.45
Nour,Chaabane,5NIDS3,2.48,5.0,5.0,2.04,3.63
Lotfi,Miled,2A40,4.68,2.47,2.61,4.87,3.66
Asma,Ben Amor,4IOSYS1,2.59,2.79,1.07,5.0,2.86
Amine,Trabelsi,5ARCTIC5,4.44,3.56,3.45,4.11,3.89
Chokri,Gharbi,5IOSYS1,2.25,5.0,2.76,3.98,3.5
Wafa,Belkhir,4IOSYS1,4.85,1.68,1.22,1.62,2.34
Nadia,Jebali,5SIM3,5.0,1.33,2.49,2.27,2.77
Omar,Saidi,4DS5,3.42,3.97,3.82,5.0,4.05
Hamza,Toumi,4ARCTIC5,2.55,5.0,4.88,1.99,3.61
Mehdi,Kanzari,5IOSYS1,2.27,3.85,3.55,4.5,3.54
Zied,Zouari,1A20,4.74,2.63,3.08,1.12,2.89
Aymen,Chaabane,4INFINI5,4.08,1.92,1.69,1.32,2.25
Ghada,Toumi,5GAMIX1,2.67,2.2,2.07,5.0,2.98
Mouna,Trabelsi,5ARCTIC5,2.24,2.76,4.05,5.0,3.51
Ines,Slimani,5BI2,5.0,1.22,2.5,2.16,2.72
Ines,Mabrouk,5TWIN2,2.78,4.38,5.0,3.12,3.82
Oumaima,Mabrouk,5SIM3,2.62,5.0,4.33,3.13,3.77
Marwen,Chaabane,3IA,4.34,2.36,2.36,0.0,2.27
Anis,Gharbi,5ARCTIC5,2.31,5.0,5.0,3.56,3.97
Youssef,Trabelsi,4SLEAM2,5.0,3.82,2.97,4.81,4.15
Nabil,Nasri,2P1,3.79,2.66,4.39,4.89,3.93
Sonia,Jlassi,4INFINI5,4.3,3.13,3.03,4.61,3.77
Siwar,Ayari,5DS5,2.65,4.22,3.66,4.71,3.81
Zaineb,Rekik,4ARCTIC5,2.13,2.89,3.8,4.35,3.29
Yasmine,Khemiri,4DS5,2.02,3.85,5.0,2.44,3.33
Ines,Hamdi,5ARCTIC5,3.86,4.14,4.04,4.52,4.14
Nour,Gharbi,5SAE2,2.04,4.05,3.7,4.02,3.45
Sofiene,Ben Ali,4SLEAM2,3.13,4.51,3.46,5.0,4.03
Hiba,Abidi,4TWIN2,5.0,1.49,2.49,1.05,2.51
Chaima,Baccouche,5GAMIX1,1.43,3.24,2.69,5.0,3.09
Tarek,Fourati,5TWIN2,1.39,4.9,4.66,2.61,3.39
Chaima,Cherif,2P1,4.71,3.18,3.15,4.28,3.83
Nadia,Ayari,2P1,5.0,0.57,1.75,1.29,2.15
Hichem,Ammar,5SAE2,2.07,5.0,3.4,2.26,3.18
Ahmed,Fourati,5SLEAM2,5.0,3.13,3.86,4.98,4.24
Adel,Turki,4INFINI5,3.01,4.09,2.92,4.96,3.74
Meriem,Zayani,2A40,1.89,2.7,2.16,4.63,2.84
Bechir,Ayari,3B10,2.95,5.0,5.0,3.82,4.19
Rym,Abidi,3A22,5.0,2.91,4.96,4.49,4.34
Rania,Zayani,5INFINI5,4.42,1.54,3.09,1.08,2.53
Mourad,Ferjani,4IOSYS1,3.01,4.42,4.18,5.0,4.15
Manel,Nasri,2P1,3.09,4.74,3.72,4.29,3.96
Mourad,Makni,4SE2,5.0,0.98,3.07,1.22,2.57
Lobna,Chouchene,5ARCTIC5,2.64,5.0,5.0,1.97,3.65
