first_name,last_name,gender,age,nationality,hard_skills,soft_skills,teamwork,creativity,class
Asma,Mejri,Female,24,Tunisian,3.42,1.2,4.79,3.23,4SAE99
Yasmine,Nasri,Female,23,Tunisian,1.16,3.62,2.59,2.92,4SAE99
Zaineb,Baccouche,Female,25,Tunisian,3.52,1.27,2.29,2.99,4SAE99
Wided,Nasri,Female,37,Tunisian,4.26,2.47,0.7,3.24,4SAE99
Hend,Cherif,Female,19,Tunisian,0.21,4.61,1.42,3.13,4SAE99
Lina,Trabelsi,Female,20,Tunisian,2.87,2.45,0.56,1.66,4SAE99
Fatma,Abidi,Female,19,Tunisian,0.88,0.72,3.91,4.77,4SAE99
Aminata,Conde,Female,25,Guinean,3.11,3.86,1.32,2.96,4SAE99
Ghassen,Jlassi,Male,22,Tunisian,3.42,2.98,1.75,3.42,4SAE99
Hichem,Chouchene,Male,25,Tunisian,3.11,0.29,0.55,2.53,4SAE99
Youssef,Karoui,Male,21,Tunisian,3.91,0.72,0.46,3.01,4SAE99
Eya,Jaziri,Female,20,Tunisian,2.36,3.18,3.51,4.6,4SAE99
Hichem,Jebali,Male,24,Tunisian,4.0,2.73,0.79,0.31,4SAE99
Omar,Slimani,Male,18,Tunisian,4.41,0.5,0.44,0.9,4SAE99
Zied,Khlifi,Male,23,Tunisian,3.74,2.99,4.35,2.5,4SAE99
Wided,Abidi,Female,21,Tunisian,2.88,0.67,4.03,2.16,4SAE99
Hiba,Bouazizi,Female,18,Tunisian,4.08,2.36,0.99,3.51,4SAE99
Zied,Sassi,Male,18,Tunisian,2.72,2.57,4.62,0.85,4SAE99
Amina,Gharbi,Female,24,Tunisian,4.09,2.54,1.1,3.99,4SAE99
Bilel,Abidi,Male,18,Tunisian,0.24,1.47,3.24,2.02,4SAE99
Zied,Mabrouk,Male,20,Tunisian,1.66,3.86,4.91,0.46,4SAE99
Foued,Chouchene,Male,19,Tunisian,4.28,1.74,3.01,4.41,4SAE99
Nabil,Chouchene,Male,18,Tunisian,0.35,0.33,3.81,0.47,4SAE99
Jeanne,Abanda,Female,18,Cameroonian,4.06,3.08,4.49,3.54,4SAE99
Hamza,Rekik,Male,24,Tunisian,3.71,1.71,0.54,1.9,4SAE99
Oussama,Mejri,Male,25,Tunisian,4.07,0.43,0.71,2.72,4SAE99
Youssef,Turki,Male,23,Tunisian,0.63,3.62,1.76,1.49,4SAE99
Hichem,Mabrouk,Male,24,Tunisian,4.42,0.43,2.73,1.72,4SAE99
Yacine,Dahmani,Male,20,Algerian,4.8,0.13,1.33,4.66,4SAE99
Malika,Benali,Female,23,Algerian,2.85,3.24,3.07,4.21,4SAE99
Olfa,Hamdi,Female,19,Tunisian,2.84,1.16,3.9,1.74,4SAE79
Wassim,Trabelsi,Male,18,Tunisian,4.51,4.76,1.92,3.89,4SAE79
Cheikh,Niang,Male,22,Senegalese,3.32,2.82,2.11,1.85,4SAE79
Moussa,Konan,Male,24,Ivorian,4.18,3.51,1.81,0.46,4SAE79
Ghassen,Toumi,Male,19,Tunisian,3.48,1.51,3.88,3.49,4SAE79
Aminata,Cisse,Female,23,Senegalese,4.91,4.97,4.57,0.79,4SAE79
Fatma,Haddad,Female,22,Tunisian,0.55,1.13,1.07,0.6,4SAE79
Foued,Ghanouchi,Male,24,Tunisian,3.8,3.34,4.3,2.41,4SAE79
Yasmine,Driss,Female,20,Tunisian,3.2,3.26,2.61,3.63,4SAE79
Hela,Hamdi,Female,21,Tunisian,2.18,0.93,2.59,3.11,4SAE79
Aymen,Ayari,Male,24,Tunisian,2.35,4.22,2.78,1.0,4SAE79
Souleymane,Sidibe,Male,25,Malian,4.69,3.66,3.69,1.69,4SAE79
Dorra,Khlifi,Female,18,Tunisian,3.49,0.36,0.57,3.41,4SAE79
Samira,Mansour,Female,18,Tunisian,2.34,3.67,1.2,3.47,4SAE79
Bechir,Slimani,Male,20,Tunisian,2.63,3.19,2.38,3.76,4SAE79
Fares,Ghanouchi,Male,24,Tunisian,2.1,0.58,0.57,4.64,4SAE79
Sami,Ammar,Male,18,Tunisian,1.12,1.83,0.1,0.97,4SAE79
Amina,Saidi,Female,20,Tunisian,2.02,2.78,2.25,1.55,4SAE79
Eya,Ben Ali,Female,25,Tunisian,4.26,0.04,4.13,3.43,4SAE79
Hatem,Makni,Male,25,Tunisian,2.72,0.17,0.91,3.14,4SAE79
Salma,Abidi,Female,20,Tunisian,2.46,4.9,4.1,4.96,4SAE79
Aymen,Trabelsi,Male,19,Tunisian,3.47,4.4,3.99,4.63,4SAE79
Karim,Saidi,Male,18,Tunisian,4.65,2.83,1.56,3.4,4SAE79
Foued,Ammar,Male,24,Tunisian,1.69,1.74,1.08,1.01,4SAE79
Foued,Abidi,Male,19,Tunisian,1.82,0.71,2.72,3.87,4SAE79
Ahmed,Bouazizi,Male,18,Tunisian,1.05,4.64,3.87,3.02,4SAE79
Amine,Slimani,Male,24,Tunisian,3.98,4.88,1.79,3.28,4SAE79
Nour,Jebali,Female,22,Tunisian,0.8,4.65,3.45,4.46,4SAE79
Zahra,Rahmani,Female,21,Algerian,3.16,0.85,0.94,1.87,4SAE79
Ismail,Baccouche,Male,25,Tunisian,0.47,0.18,4.53,1.45,4SAE79
Dorra,Khemiri,Female,25,Tunisian,1.4,3.41,4.02,2.72,4SAE79
Iheb,Sassi,Male,25,Tunisian,0.42,3.18,0.59,2.78,4SAE79
Eya,Lahmar,Female,29,Tunisian,1.52,4.06,0.65,1.43,4SAE79
Mehdi,Ayari,Male,21,Tunisian,3.16,2.69,0.45,2.52,4SAE79
Latifa,Mansouri,Female,23,Moroccan,3.9,3.17,1.59,1.32,3B37
Siwar,Mabrouk,Female,22,Tunisian,2.29,1.56,4.91,4.79,3B37
Mohamed,Karoui,Male,24,Tunisian,4.88,0.27,3.76,4.93,3B37
Hatem,Jaziri,Male,24,Tunisian,2.81,1.84,1.69,1.82,3B37
Zahra,Slimani,Female,21,Algerian,4.38,3.45,4.11,1.52,3B37
Mohamed,Ayari,Male,22,Tunisian,3.79,0.23,4.23,2.22,3B37
Wafa,Ammar,Female,24,Tunisian,3.62,4.13,3.78,0.35,3B37
Fatoumata,Kone,Female,22,Ivorian,2.95,4.73,3.34,1.35,3B37
Sarra,Baccouche,Female,22,Tunisian,1.45,3.76,3.48,4.17,3B37
Nour,Baccouche,Female,22,Tunisian,2.67,0.99,0.63,0.21,3B37
Emna,Hamdi,Female,24,Tunisian,2.57,0.83,2.08,1.13,3B37
Hend,Jaziri,Female,23,Tunisian,4.15,0.64,0.48,3.61,3B37
Nour,Jlassi,Female,24,Tunisian,0.66,4.02,3.22,3.72,3B37
Iheb,Mejri,Male,20,Tunisian,0.78,3.07,1.02,2.86,3B37
Lotfi,Hamdi,Male,21,Tunisian,3.4,2.29,0.16,0.11,3B37
Emna,Sassi,Female,20,Tunisian,4.79,4.62,1.06,0.08,3B37
Youssef,Fassi,Male,25,Moroccan,3.98,1.99,0.21,3.15,3B37
Lina,Chouchene,Female,20,Tunisian,4.2,3.21,1.49,0.46,3B37
Haythem,Toumi,Male,18,Tunisian,4.6,3.96,0.98,3.48,3B37
Rim,Sassi,Female,21,Tunisian,2.56,0.59,3.81,4.82,3B37
Amine,Fourati,Male,25,Tunisian,2.2,2.39,4.38,1.29,3B37
Sonia,Slimani,Female,22,Tunisian,3.41,0.95,3.21,2.38,3B37
Hamza,Hamdi,Male,24,Tunisian,3.58,0.23,1.66,3.33,3B37
Amel,Saidi,Female,22,Tunisian,2.55,0.33,2.4,0.31,3B37
Hassan,Berrada,Male,19,Moroccan,2.24,0.38,0.34,4.45,3B37
Mariem,Chebbi,Female,18,Tunisian,3.67,2.11,4.87,0.43,3B37
Nabil,Ghanouchi,Male,19,Tunisian,3.06,3.48,3.61,0.47,3B37
Asma,Bouazizi,Female,24,Tunisian,2.75,3.42,2.33,3.43,3B37
Khalil,Khlifi,Male,25,Tunisian,1.97,3.3,2.14,3.22,3B37
Salma,Zouari,Female,19,Tunisian,0.39,1.75,1.06,3.38,3B37
Anis,Gharbi,Male,22,Tunisian,4.1,2.56,3.67,2.76,3B37
Chokri,Trabelsi,Male,25,Tunisian,3.15,4.76,4.77,0.34,3B37
Mourad,Zayani,Male,20,Tunisian,1.78,4.8,1.4,4.12,3B37
Leila,Zouari,Female,20,Tunisian,0.09,3.83,2.8,3.72,3B37
Khadija,Slimani,Female,20,Tunisian,4.6,4.77,3.33,3.98,3A63
Hend,Jebali,Female,24,Tunisian,4.95,0.62,0.07,2.8,3A63
Ismail,Ghanouchi,Male,24,Tunisian,3.13,2.81,2.94,0.76,3A63
Khadija,Hamdi,Female,19,Tunisian,1.73,1.02,4.9,2.06,3A63
Mourad,Hamdi,Male,21,Tunisian,1.68,4.9,4.89,1.11,3A63
Leila,Rekik,Female,25,Tunisian,4.88,3.3,2.24,2.08,3A63
Amine,Turki,Male,20,Tunisian,3.48,1.28,0.04,0.18,3A63
Wafa,Hamdi,Female,20,Tunisian,4.34,1.63,4.13,4.86,3A63
Ines,Jlassi,Female,19,Tunisian,2.84,1.32,0.11,0.45,3A63
Sarra,Khlifi,Female,25,Tunisian,0.3,0.48,4.97,4.04,3A63
Aliou,Faye,Male,23,Senegalese,4.97,1.03,2.07,0.91,3A63
Amel,Bouazizi,Female,19,Tunisian,1.19,0.76,4.99,3.5,3A63
Fethi,Khlifi,Male,21,Tunisian,4.15,0.22,3.17,3.11,3A63
Ines,Chouchene,Female,22,Tunisian,0.9,3.08,3.14,4.01,3A63
Mouna,Mejri,Female,24,Tunisian,1.54,3.72,0.28,4.69,3A63
Oumaima,Guettari,Female,29,Tunisian,0.72,0.18,0.32,2.16,3A63
Dorra,Zayani,Female,24,Tunisian,0.05,4.18,3.65,4.05,3A63
Rami,Driss,Male,25,Tunisian,4.57,0.23,1.75,4.2,3A63
Wassim,Rekik,Male,20,Tunisian,0.73,3.16,2.86,2.57,3A63
Hedi,Mejri,Male,24,Tunisian,3.25,3.41,2.65,1.35,3A63
Mourad,Jebali,Male,21,Tunisian,4.78,0.05,0.88,4.53,3A63
Solange,Mballa,Female,25,Cameroonian,3.7,3.79,2.28,4.38,3A63
Hicham,Saidi,Male,31,Moroccan,4.61,0.56,2.49,1.0,3A63
Eya,Toumi,Female,23,Tunisian,2.16,3.73,2.28,2.94,3A63
Adel,Karoui,Male,20,Tunisian,3.98,4.83,0.02,2.13,3A63
Walid,Baccouche,Male,23,Tunisian,2.22,3.03,2.72,1.75,3A63
Ines,Mansour,Female,45,Tunisian,3.88,1.14,4.09,2.54,3A63
Hichem,Mansour,Male,21,Tunisian,4.74,2.75,4.45,3.26,3A63
Chokri,Haddad,Male,21,Tunisian,4.05,0.47,0.97,1.42,3A63
Omar,Ben Ali,Male,22,Tunisian,1.72,4.84,2.2,1.15,3A63
Nour,Karoui,Female,20,Tunisian,2.78,4.05,4.35,3.36,2P48
Yasmine,Mansour,Female,23,Tunisian,1.63,2.95,4.23,4.61,2P48
Haythem,Hamdi,Male,23,Tunisian,3.7,4.67,0.3,2.61,2P48
Khalil,Jaziri,Male,45,Tunisian,0.2,1.96,4.1,1.64,2P48
Nabil,Bennani,Male,20,Moroccan,3.0,3.2,1.53,0.92,2P48
Sabrine,Mejri,Female,21,Tunisian,3.31,1.03,4.22,2.07,2P48
Oumaima,Jaziri,Female,20,Tunisian,0.12,1.02,1.71,0.53,2P48
Ndeye,Ndiaye,Female,19,Senegalese,4.14,2.98,3.29,0.53,2P48
Hela,Makni,Female,18,Tunisian,3.02,1.37,3.87,2.56,2P48
Karim,Turki,Male,22,Tunisian,3.9,2.28,0.09,0.31,2P48
Mamadou,Cisse,Male,18,Senegalese,0.86,4.78,0.52,4.09,2P48
Sabrine,Bouazizi,Female,25,Tunisian,2.48,0.62,2.91,0.72,2P48
Mohamed,Haddad,Male,21,Moroccan,2.84,1.62,3.86,4.44,2P48
Hela,Mabrouk,Female,25,Tunisian,3.63,3.28,1.18,0.18,2P48
Wafa,Slimani,Female,24,Tunisian,1.49,3.92,1.16,4.7,2P48
Rami,Jlassi,Male,24,Tunisian,1.81,4.73,1.95,1.69,2P48
Sami,Mabrouk,Male,24,Tunisian,2.21,2.83,4.99,0.24,2P48
Lobna,Rekik,Female,23,Tunisian,4.12,4.12,4.37,3.48,2P48
Oussama,Trabelsi,Male,22,Tunisian,1.86,3.17,4.15,3.17,2P48
Leila,Slimani,Female,23,Tunisian,3.3,3.38,5.0,2.36,2P48
Ghassen,Mabrouk,Male,24,Tunisian,1.19,3.05,4.56,0.89,2P48
Yasmine,Khemiri,Female,23,Tunisian,3.48,1.07,2.31,4.48,2P48
Hedi,Ammar,Male,22,Tunisian,2.12,4.64,1.32,1.67,2P48
Oumaima,Ghanouchi,Female,22,Tunisian,3.04,2.24,3.11,0.16,2P48
Nadia,Rekik,Female,20,Tunisian,0.93,4.87,2.19,3.39,2P48
Eya,Trabelsi,Female,20,Tunisian,0.51,2.35,2.79,0.22,2P48
Lotfi,Bouazizi,Male,25,Tunisian,3.24,2.52,1.51,4.84,2P48
Sami,Abidi,Male,18,Tunisian,3.62,4.88,2.21,3.69,2P48
Manel,Ammar,Female,19,Tunisian,3.52,4.7,3.8,1.4,1A49
Cyrine,Trabelsi,Female,21,Tunisian,4.44,1.73,1.3,3.89,1A49
Siwar,Khlifi,Female,18,Tunisian,3.71,1.72,3.31,3.25,1A49
Haythem,Bouazizi,Male,22,Tunisian,2.75,1.29,4.22,1.45,1A49
Skander,Driss,Male,28,Tunisian,4.82,4.04,4.95,0.56,1A49
Ibrahima,Ba,Male,20,Senegalese,3.96,1.91,4.46,3.56,1A49
Fares,Ammar,Male,25,Tunisian,1.41,2.64,4.4,1.87,1A49
Rania,Cherif,Female,24,Tunisian,3.43,0.29,0.44,2.99,1A49
Hiba,Karoui,Female,22,Tunisian,2.18,0.25,4.62,4.63,1A49
Youssef,Cherif,Male,20,Tunisian,2.24,0.39,1.08,3.04,1A49
Zied,Zouari,Male,22,Tunisian,3.79,3.05,3.63,3.8,1A49
Hichem,Zouari,Male,20,Tunisian,4.08,2.48,2.57,2.12,1A49
Sarra,Abidi,Female,18,Tunisian,2.42,1.52,2.18,4.65,1A49
Marwen,Belkhir,Male,18,Tunisian,2.01,1.06,3.87,0.93,1A49
Lobna,Khlifi,Female,25,Tunisian,2.7,0.54,1.8,4.35,1A49
Iheb,Khlifi,Male,24,Tunisian,4.07,3.08,0.78,1.7,1A49
Walid,Belkhir,Male,23,Tunisian,0.16,0.85,4.51,4.17,1A49
Skander,Saidi,Male,21,Tunisian,2.8,0.56,1.27,3.81,1A49
Oussama,Jlassi,Male,23,Tunisian,3.08,4.69,3.27,1.81,1A49
Ghada,Abidi,Female,20,Tunisian,3.68,2.82,1.86,2.57,1A49
Walid,Rekik,Male,20,Tunisian,4.95,4.38,3.44,3.28,1A49
Nour,Driss,Female,18,Tunisian,3.79,1.35,3.89,2.99,1A49
Fatma,Cherif,Female,19,Tunisian,1.09,4.55,2.12,4.41,1A49
Hamza,Chebbi,Male,22,Tunisian,2.87,0.12,2.68,2.0,1A49
Amine,Maaloul,Male,21,Tunisian,0.97,3.28,0.47,4.98,1A49
Wassim,Nasri,Male,20,Tunisian,2.85,0.8,3.37,0.8,1A49
Sabrine,Ghanouchi,Female,18,Tunisian,3.33,1.2,0.93,0.75,1A49
Salma,Driss,Female,21,Tunisian,4.82,4.41,1.43,0.25,1A49
Youssef,Baccouche,Male,25,Tunisian,2.15,0.13,3.82,2.43,1A49
Eya,Gharbi,Female,24,Tunisian,4.65,0.21,1.74,0.21,1A49
Wassim,Chebbi,Male,22,Tunisian,4.92,4.02,4.17,0.83,1A49
Mouna,Mansour,Female,20,Tunisian,1.87,1.93,0.42,1.72,1A49
Nabil,Nasri,Male,18,Tunisian,2.31,0.89,2.55,2.4,1A49
Iheb,Nasri,Male,39,Tunisian,2.09,3.04,2.82,3.86,1A49
Zineb,El Idrissi,Female,22,Moroccan,3.87,0.12,4.42,4.26,1A49
Yasmine,Jaziri,Female,23,Tunisian,1.83,2.44,2.89,2.81,4SIM36
Chaima,Driss,Female,25,Tunisian,4.63,3.15,4.24,1.45,4SIM36
Adel,Salem,Male,20,Libyan,2.01,3.17,1.18,4.93,4SIM36
Asma,Mansour,Female,41,Tunisian,4.46,3.0,3.36,3.08,4SIM36
Lobna,Bouazizi,Female,20,Tunisian,4.02,1.82,1.31,4.09,4SIM36
Khalil,Saidi,Male,24,Tunisian,0.48,4.95,3.92,2.68,4SIM36
Youssef,Mansour,Male,22,Tunisian,2.75,1.36,0.4,3.85,4SIM36
Yasmine,Mabrouk,Female,20,Tunisian,3.22,0.46,0.99,2.93,4SIM36
Manel,Gharbi,Female,19,Tunisian,4.38,0.46,4.6,2.25,4SIM36
Wafa,Rekik,Female,22,Tunisian,4.01,0.16,0.96,3.17,4SIM36
Amadou,Sarr,Male,25,Senegalese,4.34,0.5,0.04,4.91,4SIM36
Oussama,Cherif,Male,23,Tunisian,0.66,3.15,1.24,1.0,4SIM36
Sarra,Rekik,Female,24,Tunisian,1.12,2.17,4.8,3.06,4SIM36
Hela,Ghanouchi,Female,22,Tunisian,4.0,3.82,0.07,0.76,4SIM36
Rami,Abidi,Male,20,Tunisian,3.62,4.13,0.11,3.17,4SIM36
Marwen,Guettari,Male,19,Tunisian,3.77,4.77,2.07,1.91,4SIM36
Wided,Turki,Female,20,Tunisian,2.27,1.17,3.71,4.6,4SIM36
Meriem,Nasri,Female,19,Tunisian,4.09,4.69,4.58,2.02,4SIM36
Rim,Karoui,Female,19,Tunisian,4.34,4.93,0.5,4.63,4SIM36
Meriem,Mabrouk,Female,30,Tunisian,2.45,1.48,4.22,0.75,4SIM36
Rym,Zayani,Female,22,Tunisian,1.52,1.08,2.44,3.06,4SIM36
Ibrahima,Thiam,Male,25,Senegalese,0.92,1.6,4.42,3.53,4SIM36
Sabrine,Maaloul,Female,34,Tunisian,0.81,3.18,2.83,3.44,4SIM36
Adel,Mejri,Male,21,Tunisian,3.53,3.35,0.39,3.78,4SIM36
Bilel,Driss,Male,25,Tunisian,2.93,4.38,1.77,3.35,4SIM36
Mouna,Karoui,Female,20,Tunisian,3.32,2.21,4.72,1.26,4SIM36
Sofiene,Jebali,Male,21,Tunisian,2.62,3.57,2.2,1.3,4SIM36
Skander,Ayari,Male,20,Tunisian,2.09,2.97,1.7,3.17,4SIM36
Tarek,Baccouche,Male,42,Tunisian,2.53,1.99,2.13,0.63,4SIM36
Farah,Toumi,Female,19,Tunisian,2.14,1.48,4.02,1.0,4SIM36
Ali,Slimani,Male,24,Tunisian,0.4,0.6,4.13,0.32,2A17
Dorra,Jlassi,Female,19,Tunisian,2.68,2.87,1.5,4.92,2A17
Leila,Ben Salah,Female,19,Tunisian,1.0,0.67,1.37,1.84,2A17
Sami,Mejri,Male,24,Tunisian,1.36,2.25,4.71,0.33,2A17
Hend,Khlifi,Female,21,Tunisian,1.29,4.15,2.99,1.26,2A17
Amina,Haddad,Female,19,Moroccan,1.02,2.8,1.78,4.05,2A17
Sabrine,Turki,Female,22,Tunisian,4.91,4.3,2.26,3.06,2A17
Nadia,Jlassi,Female,18,Tunisian,2.01,3.69,0.42,4.12,2A17
Fatima,Mansur,Female,21,Libyan,3.75,4.58,3.29,3.1,2A17
Fethi,Hamdi,Male,25,Tunisian,2.68,1.19,1.29,0.11,2A17
Oussama,Ben Salah,Male,25,Tunisian,0.85,4.86,1.33,2.25,2A17
Aicha,Haddad,Female,22,Algerian,4.13,4.83,2.75,4.92,2A17
Nour,Guettari,Female,34,Tunisian,1.09,0.89,0.36,4.88,2A17
Zineb,Benjelloun,Female,18,Moroccan,1.07,4.55,1.58,0.38,2A17
Nabil,Jebali,Male,20,Tunisian,2.33,4.68,2.68,0.67,2A17
Ghassen,Ben Salah,Male,21,Tunisian,1.47,0.38,0.45,0.57,2A17
Emna,Khlifi,Female,19,Tunisian,2.48,2.92,2.22,2.12,2A17
Ahmed,Maaloul,Male,21,Tunisian,3.62,3.58,3.03,1.11,2A17
Oumaima,Jlassi,Female,18,Tunisian,0.11,1.52,0.74,1.2,2A17
Coumba,Faye,Female,18,Senegalese,4.91,1.15,0.32,2.48,2A17
Chokri,Sassi,Male,22,Tunisian,2.81,1.06,1.98,3.35,2A17
Mariem,Ben Salah,Female,22,Tunisian,1.47,4.39,2.5,2.99,2A17
Karim,Mansouri,Male,20,Algerian,3.01,3.61,2.06,1.6,2A17
Amel,Jaziri,Female,33,Tunisian,0.47,1.36,1.35,3.09,2A17
Sabrine,Trabelsi,Female,25,Tunisian,0.76,4.13,4.87,0.11,2A17
Emna,Baccouche,Female,23,Tunisian,4.64,2.48,3.3,3.17,2A17
Samira,Rekik,Female,18,Tunisian,3.38,2.55,2.74,1.66,2A17
Marie,Kamga,Female,23,Cameroonian,1.08,1.96,3.9,1.76,1A60
Adel,Makni,Male,19,Tunisian,3.65,3.07,1.97,3.96,1A60
Emna,Mansour,Female,20,Tunisian,2.67,2.57,3.63,0.24,1A60
Ismail,Ben Salah,Male,25,Tunisian,4.15,2.33,2.65,0.1,1A60
Hicham,Idrissi,Male,21,Moroccan,2.11,2.96,4.34,1.74,1A60
Sabrine,Jaziri,Female,20,Tunisian,3.49,3.15,3.95,2.13,1A60
Mahamadou,Sissoko,Male,21,Malian,3.92,3.95,4.47,0.3,1A60
Leila,Jebali,Female,23,Tunisian,4.58,0.94,1.11,0.76,1A60
Tarek,Jebali,Male,25,Tunisian,0.36,1.1,0.48,0.78,1A60
Kouadio,Bamba,Male,24,Ivorian,4.41,2.02,1.92,2.11,1A60
Samira,Baccouche,Female,24,Tunisian,1.14,1.75,1.56,3.72,1A60
Haythem,Zayani,Male,19,Tunisian,4.07,0.78,0.51,4.49,1A60
Sami,Chebbi,Male,25,Tunisian,4.61,1.77,1.74,4.54,1A60
Leila,Jlassi,Female,21,Tunisian,1.28,4.14,0.09,4.77,1A60
Hiba,Haddad,Female,25,Tunisian,4.92,4.77,3.17,2.44,1A60
Sarra,Karoui,Female,22,Tunisian,0.98,1.21,0.75,4.82,1A60
Bechir,Haddad,Male,40,Tunisian,1.99,1.95,2.52,4.54,1A60
Nizar,Baccouche,Male,19,Tunisian,3.36,4.51,4.17,4.53,1A60
Bechir,Fourati,Male,18,Tunisian,3.7,3.4,4.41,3.26,1A60
Skander,Khemiri,Male,24,Tunisian,0.5,0.58,1.45,2.82,1A60
Mariem,Mansour,Female,25,Tunisian,2.74,4.21,0.86,0.03,1A60
Ahou,Kouame,Female,18,Ivorian,2.61,0.18,1.13,2.71,1A60
Wassim,Abidi,Male,25,Tunisian,2.88,0.41,2.81,4.55,1A60
Eya,Jlassi,Female,24,Tunisian,0.16,4.57,0.79,0.15,1A60
Rachid,Idrissi,Male,23,Moroccan,2.79,2.0,3.13,0.1,1A60
Sabrine,Haddad,Female,23,Tunisian,2.39,0.6,0.96,3.13,1A60
Youssef,Berrada,Male,21,Moroccan,0.61,0.97,1.42,1.71,1A60
Ali,Haddad,Male,18,Algerian,1.17,2.72,1.4,2.45,1A60
Chaima,Chebbi,Female,23,Tunisian,1.03,1.72,2.36,3.96,1A60
Ahmed,Hassani,Male,24,Algerian,0.98,3.86,4.37,1.7,1A60
Ghada,Zayani,Female,21,Tunisian,4.2,3.67,3.49,3.82,1A60
Nadia,Toumi,Female,28,Tunisian,0.09,0.62,1.55,4.86,1A60
Iheb,Hamdi,Male,19,Tunisian,4.84,0.36,2.59,4.17,2A46
Amine,Zayani,Male,24,Tunisian,2.83,1.45,0.05,2.26,2A46
Omar,Chebbi,Male,19,Tunisian,1.19,3.85,1.12,2.0,2A46
Awa,Thiam,Female,20,Senegalese,4.02,2.58,4.5,1.95,2A46
Eya,Fourati,Female,24,Tunisian,4.42,2.26,3.77,2.22,2A46
Ndeye,Ba,Female,21,Senegalese,4.82,0.44,3.58,1.6,2A46
Rym,Sassi,Female,18,Tunisian,0.55,2.87,2.84,1.79,2A46
Fanta,Kante,Female,23,Guinean,2.5,2.36,1.01,0.2,2A46
Chokri,Ben Salah,Male,25,Tunisian,1.67,0.35,3.89,2.31,2A46
Djamila,Mansouri,Female,21,Algerian,4.4,0.59,1.74,0.21,2A46
Tarek,Maaloul,Male,22,Tunisian,4.31,3.34,2.33,4.04,2A46
Ines,Mabrouk,Female,21,Tunisian,0.96,3.26,0.39,2.97,2A46
Samir,Messaoudi,Male,21,Algerian,2.15,0.52,1.97,3.84,2A46
Tarek,Abidi,Male,34,Tunisian,1.14,3.42,1.55,3.27,2A46
Bilel,Belkhir,Male,24,Tunisian,0.21,0.94,3.33,1.12,2A46
Asma,Sassi,Female,28,Tunisian,0.92,3.91,4.02,3.46,2A46
Aymen,Chouchene,Male,21,Tunisian,0.34,2.8,4.95,3.7,2A46
Wassim,Ben Ali,Male,20,Tunisian,0.54,3.93,2.4,1.79,2A46
Aya,Koffi,Female,18,Ivorian,1.28,3.18,3.07,2.34,2A46
Ghada,Saidi,Female,21,Tunisian,0.49,4.97,3.05,1.75,2A46
Nadia,Jaziri,Female,24,Tunisian,1.22,4.0,3.01,4.86,2A46
Sonia,Baccouche,Female,22,Tunisian,4.55,2.38,3.87,3.97,2A46
Daouda,Traore,Male,18,Ivorian,1.18,2.5,4.02,0.54,2A46
Foued,Rekik,Male,23,Tunisian,2.01,1.79,0.11,3.22,2A46
Fatma,Ben Ali,Female,21,Tunisian,1.48,1.95,3.7,3.18,2A46
Manel,Driss,Female,23,Tunisian,1.78,0.66,2.33,1.74,2A46
Emna,Makni,Female,18,Tunisian,3.69,1.19,3.02,0.67,2A46
Farah,Ben Ali,Female,23,Tunisian,0.4,4.41,0.96,0.78,3A22
Wafa,Zouari,Female,25,Tunisian,1.3,3.57,4.97,4.81,3A22
Wided,Hamdi,Female,45,Tunisian,3.56,0.85,1.04,4.99,3A22
Mehdi,Ghanouchi,Male,24,Tunisian,0.2,3.2,1.38,4.41,3A22
Rami,Mansour,Male,19,Tunisian,0.64,4.96,0.38,4.44,3A22
Tarek,Jaziri,Male,22,Tunisian,1.03,1.64,3.53,3.08,3A22
Olfa,Karoui,Female,22,Tunisian,3.19,0.11,0.86,4.15,3A22
Khalil,Jebali,Male,18,Tunisian,2.25,3.06,2.64,2.67,3A22
Sarra,Ben Ali,Female,20,Tunisian,1.77,3.63,1.42,1.71,3A22
Cyrine,Ben Ali,Female,22,Tunisian,1.66,3.89,1.58,3.4,3A22
Farah,Ammar,Female,25,Tunisian,2.17,1.63,0.45,1.15,3A22
Bilel,Khemiri,Male,22,Tunisian,4.16,2.21,3.36,3.8,3A22
Emna,Gharbi,Female,19,Tunisian,1.91,3.92,2.34,4.34,3A22
Khalil,Trabelsi,Male,21,Tunisian,0.18,0.22,0.78,4.85,3A22
Hamza,Karoui,Male,23,Tunisian,3.04,3.22,1.67,4.07,3A22
Ghada,Hamdi,Female,25,Tunisian,3.44,3.31,4.21,4.23,3A22
Siwar,Fourati,Female,25,Tunisian,0.39,0.65,2.43,3.74,3A22
Lobna,Ayari,Female,18,Tunisian,2.77,4.93,2.67,0.65,3A22
Nizar,Khlifi,Male,25,Tunisian,1.39,0.59,4.45,3.36,3A22
Fethi,Chebbi,Male,21,Tunisian,3.02,4.89,3.07,4.36,3A22
Said,Hassani,Male,21,Algerian,1.73,4.07,1.78,1.38,3A22
Bechir,Karoui,Male,22,Tunisian,3.57,1.68,2.74,3.9,3A22
Mohamed,Nasri,Male,22,Tunisian,3.23,1.08,1.58,3.88,3A22
Mohamed,Zayani,Male,18,Tunisian,4.71,3.43,3.54,0.03,3A22
Rachid,Haddad,Male,18,Moroccan,3.26,0.12,0.1,2.69,3A22
Amine,Nasri,Male,24,Tunisian,1.85,0.66,4.93,2.37,3A22
