first_name,last_name,gender,age,nationality,hard_skills,soft_skills,teamwork,creativity,class
Rachel,Michael,Female,26,Senegalese,0.34,2.93,4.37,2.15,3B88
Cheryl,Cummings,Male,40,Senegalese,3.93,2.34,2.12,4.81,4D20
Christine,White,Male,32,Moroccan,0.03,1.64,3.08,2.77,2C55
Jeremy,Gallegos,Female,43,Cameroonian,0.69,1.25,1.78,4.4,2C55
Jennifer,Richards,Female,35,Senegalese,4.94,3.06,2.57,1.72,1A100
Barry,Torres,Female,21,Senegalese,1.06,0.75,1.91,4.31,2C55
Tony,Bennett,Female,43,Egyptian,1.88,2.57,2.03,1.02,1A100
Gina,Padilla,Male,45,Senegalese,0.96,1.0,1.17,3.01,4D20
John,Hunt,Male,44,Algerian,3.15,2.85,0.28,1.51,4D20
Brittney,Nielsen,Female,33,Senegalese,4.14,3.3,3.35,0.01,3B88
Brian,Parrish,Male,24,Malian,4.91,3.27,2.88,4.14,4D20
Katie,Parsons,Female,33,Libyan,3.76,2.45,1.66,0.91,1A100
Michael,Howard,Male,23,Tunisian,2.8,4.82,3.73,3.78,3B88
Eric,Olsen,Male,28,Tunisian,2.71,0.64,2.71,3.65,1A100
Vincent,Dunlap,Female,29,Cameroonian,3.57,2.28,3.34,3.35,4D20
Jessica,Lopez,Female,19,Algerian,0.77,2.61,2.84,0.05,3B88
Whitney,Reyes,Male,38,Egyptian,3.98,0.4,3.61,2.31,4D20
Lisa,Reyes,Male,19,Senegalese,4.42,2.47,0.33,2.55,2C55
Joshua,Hardy,Female,22,Senegalese,3.44,4.53,2.04,0.27,3B88
Matthew,Hess,Male,25,Tunisian,2.85,2.23,1.98,4.95,4D20
Jennifer,Frey,Male,26,Egyptian,4.0,0.72,2.28,2.69,1A100
Timothy,Williams,Male,23,Cameroonian,1.24,2.84,4.08,4.86,4D20
Shannon,Torres,Male,29,Algerian,2.72,1.61,2.52,3.8,1A100
Jennifer,Mills,Male,23,Senegalese,2.25,0.93,0.76,0.76,1A100
Jeremy,Johnson,Male,18,Egyptian,1.22,1.55,3.49,1.44,2C55
Lisa,Martin,Male,40,Cameroonian,2.8,2.06,3.04,0.16,4D20
Deborah,Jackson,Female,41,Moroccan,0.06,0.02,3.93,1.73,2C55
John,Roberts,Female,45,Cameroonian,0.85,2.46,2.55,0.91,2C55
Robert,Morgan,Male,21,Libyan,0.7,2.27,0.13,3.45,4D20
Dustin,Farley,Female,22,Malian,2.14,2.31,3.74,2.02,2C55
Preston,Rodriguez,Male,25,Libyan,3.81,0.94,2.08,0.37,2C55
Jacob,Stuart,Female,20,Libyan,4.78,2.58,1.39,4.45,1A100
Cynthia,Levine,Male,30,Egyptian,4.26,0.28,2.17,3.21,2C55
Brian,Sullivan,Male,38,Algerian,0.3,2.91,1.52,2.42,2C55
Ashlee,Carter,Male,33,Moroccan,0.15,1.84,1.39,0.62,1A100
Susan,Diaz,Male,22,Senegalese,0.98,0.23,3.86,1.66,1A100
David,Harris,Male,24,Senegalese,2.12,1.18,3.55,3.71,3B88
Kimberly,Krueger,Male,20,Egyptian,4.25,2.87,3.27,2.75,4D20
David,Snow,Male,34,Tunisian,1.84,2.93,3.85,4.56,4D20
April,Davis,Female,41,Algerian,3.23,4.79,4.33,1.03,2C55
Joe,Smith,Male,30,Cameroonian,4.53,3.52,1.97,3.06,2C55
Cameron,Allen,Male,36,Egyptian,3.7,2.65,0.53,0.22,4D20
Michelle,Cooper,Male,19,Cameroonian,3.49,1.18,4.48,0.87,2C55
Patrick,Williams,Male,43,Moroccan,3.37,4.87,0.07,0.43,3B88
Jenny,Young,Male,41,Egyptian,0.3,4.01,3.68,3.85,3B88
Madison,Williams,Male,38,Moroccan,3.47,4.43,1.73,3.3,4D20
Kevin,Russell,Male,27,Moroccan,1.62,0.47,4.05,4.05,2C55
Aaron,Snyder,Male,19,Egyptian,4.58,3.18,1.37,2.17,2C55
Dana,Hardin,Male,44,Senegalese,2.74,4.74,2.36,3.86,4D20
Matthew,Christensen,Male,34,Tunisian,4.58,2.02,4.29,3.43,3B88
Marissa,Hutchinson,Female,28,Malian,3.49,3.89,0.57,2.8,3B88
Alex,Murray,Male,37,Tunisian,3.38,0.06,2.2,2.91,2C55
Maria,Hughes,Female,18,Moroccan,1.57,1.37,0.3,2.63,4D20
Eric,Stevens,Female,25,Malian,4.32,2.13,3.29,1.17,3B88
Robert,Nguyen,Male,35,Libyan,2.79,1.94,0.3,2.52,3B88
Kimberly,Rice,Male,31,Senegalese,3.8,3.19,1.36,2.09,3B88
Richard,Allen,Male,31,Malian,3.98,2.71,0.44,3.03,2C55
Kevin,Copeland,Male,32,Moroccan,1.81,1.99,2.36,0.74,3B88
Jennifer,Hayes,Female,23,Libyan,2.09,2.52,2.2,1.51,2C55
Michelle,Banks,Male,45,Malian,0.26,0.17,1.35,2.7,3B88
Michelle,Johnson,Female,20,Egyptian,1.37,2.94,3.23,4.88,4D20
Brandi,Trujillo,Female,36,Libyan,2.41,0.99,0.18,4.05,3B88
Danielle,Ayers,Male,33,Tunisian,2.0,3.17,4.16,2.72,1A100
Elizabeth,Combs,Female,23,Egyptian,2.79,1.29,3.04,3.27,3B88
Lisa,Lopez,Female,37,Libyan,0.52,0.95,4.94,2.69,4D20
Briana,Lopez,Female,23,Malian,1.15,0.76,1.7,4.73,2C55
Victor,Jackson,Male,40,Malian,2.14,3.22,3.99,2.23,1A100
Bianca,Hamilton,Female,30,Egyptian,2.04,0.7,0.63,3.09,3B88
Spencer,Bailey,Male,24,Algerian,0.39,0.1,0.87,2.08,4D20
Scott,Freeman,Male,24,Egyptian,3.61,0.89,4.43,3.67,2C55
Robert,Franklin,Female,29,Egyptian,4.28,2.51,0.66,3.16,2C55
Aaron,Hodge,Male,36,Egyptian,3.59,3.35,2.55,2.21,1A100
Matthew,White,Male,26,Libyan,1.57,2.08,2.54,1.33,1A100
Kristi,Warren,Male,18,Egyptian,1.46,4.67,0.07,4.25,3B88
Shelby,Burnett,Male,45,Egyptian,3.44,2.13,1.69,1.39,1A100
Andre,Gonzalez,Female,21,Cameroonian,3.94,3.08,3.97,3.46,3B88
Mackenzie,Price,Male,36,Algerian,3.29,3.49,2.7,2.48,1A100
Katherine,Holt,Male,18,Malian,4.0,0.18,4.08,1.0,1A100
Craig,Hanna,Male,28,Libyan,0.39,2.64,4.08,0.26,3B88
David,Snyder,Male,30,Malian,4.9,3.96,1.0,2.79,1A100
Daniel,Smith,Male,44,Malian,0.61,0.34,1.58,3.85,4D20
Samantha,Jones,Female,33,Egyptian,4.22,3.14,1.64,3.56,4D20
Paige,Clark,Male,45,Algerian,1.62,2.75,2.02,1.64,1A100
Daniel,Woodard,Male,30,Libyan,4.34,1.44,1.52,1.42,1A100
Zachary,Mercado,Male,43,Tunisian,0.7,1.95,1.16,2.3,2C55
Danielle,Wright,Male,20,Egyptian,2.47,3.58,4.71,2.29,3B88
William,Dunn,Female,18,Algerian,4.34,4.56,3.23,4.6,1A100
Greg,Tate,Male,42,Algerian,3.62,2.73,2.38,1.45,1A100
Christine,Williams,Male,18,Senegalese,0.96,4.26,4.61,4.65,1A100
Tonya,Wong,Male,33,Cameroonian,2.38,0.09,0.57,0.78,1A100
Jacob,Rangel,Male,40,Cameroonian,3.44,1.98,3.55,1.03,4D20
Karen,Clark,Male,30,Tunisian,0.18,3.5,0.91,0.26,1A100
Shannon,Taylor,Female,43,Cameroonian,3.38,0.31,0.98,2.14,3B88
Ethan,Mullins,Male,18,Malian,0.53,3.29,4.16,1.66,1A100
Nathan,Jordan,Male,27,Libyan,4.65,4.38,4.28,4.95,3B88
Grace,Jones,Male,40,Tunisian,3.4,2.39,1.32,3.98,1A100
Mary,Quinn,Female,28,Moroccan,2.55,1.83,0.67,3.82,4D20
Nicole,Vasquez,Female,33,Senegalese,3.64,1.86,3.22,3.28,1A100
Bryan,Watson,Female,24,Algerian,0.45,2.32,4.48,0.64,2C55
Patricia,Ray,Male,30,Moroccan,1.26,2.49,0.06,1.64,3B88
Heidi,Webster,Male,41,Tunisian,0.52,2.96,3.91,2.45,2C55
Jeremy,Wilson,Female,33,Libyan,3.41,2.18,2.08,4.58,1A100
