first_name,last_name,gender,age,nationality,hard_skills,soft_skills,teamwork,creativity,class,overall_skill,skill_variance,dominant_skill,weakest_skill,norm_hard_skills,norm_soft_skills,norm_teamwork,norm_creativity,cluster,dbscan_cluster,group_id
Amel,Nasri,Female,23,Tunisian,3.44,4.82,2.87,3.81,2P32,3.735,0.6727000000000002,soft_skills,teamwork,0.6880000000000001,0.9640000000000001,0.5740000000000001,0.7635270541082163,2,0,34
Hela,Ben Ali,Female,23,Tunisian,4.57,2.13,4.24,3.89,2P76,3.7075000000000005,1.183091666666667,hard_skills,soft_skills,0.9140000000000001,0.426,0.8480000000000001,0.7795591182364728,3,0,34
Marwen,Chebbi,Male,31,Tunisian,3.83,4.32,3.67,3.2,3B47,3.755,0.2133666666666667,soft_skills,creativity,0.766,0.8640000000000001,0.734,0.6412825651302605,2,0,34
Olfa,Makni,Female,21,Tunisian,4.57,3.6,4.55,2.27,1A39,3.7474999999999996,1.1750916666666666,hard_skills,creativity,0.9140000000000001,0.7200000000000001,0.91,0.4549098196392785,2,0,35
Olfa,Gharbi,Female,23,Tunisian,1.46,3.78,4.99,4.67,3B93,3.725,2.5421666666666667,teamwork,hard_skills,0.292,0.756,0.9980000000000001,0.9358717434869739,0,0,35
Bechir,Belkhir,Male,21,Tunisian,4.57,4.14,2.3,3.89,4NIDS71,3.7250000000000005,0.981366666666667,hard_skills,teamwork,0.9140000000000001,0.828,0.45999999999999996,0.7795591182364728,2,0,35
Khadija,Khemiri,Female,20,Tunisian,4.08,3.45,4.02,3.43,1A39,3.745,0.12469999999999987,hard_skills,creativity,0.8160000000000001,0.6900000000000001,0.8039999999999999,0.6873747494989979,2,0,35
Fatou,Niang,Female,20,Senegalese,3.64,4.09,3.55,3.64,4NIDS71,3.7300000000000004,0.059399999999999974,soft_skills,teamwork,0.7280000000000001,0.8180000000000001,0.71,0.7294589178356713,2,0,36
Nadia,Ghanouchi,Female,18,Tunisian,2.52,3.21,4.5,4.63,4BI80,3.715,1.0454999999999999,creativity,hard_skills,0.504,0.642,0.9,0.9278557114228456,0,0,36
Ali,Zayani,Male,21,Tunisian,4.98,4.05,3.43,2.45,4NIDS14,3.7275,1.1310916666666668,hard_skills,creativity,0.9960000000000001,0.81,0.686,0.4909819639278557,2,0,36
Manel,Bouazizi,Female,24,Tunisian,4.56,3.95,2.73,3.67,3B17,3.7275,0.5802916666666665,hard_skills,teamwork,0.9119999999999999,0.79,0.546,0.7354709418837675,2,0,36
Samira,Hamdi,Female,19,Tunisian,4.05,4.48,3.38,3.01,1A20,3.73,0.43526666666666697,soft_skills,creativity,0.81,0.8960000000000001,0.676,0.6032064128256512,2,0,37
Iheb,Karoui,Male,22,Tunisian,2.27,3.18,4.4,4.98,3A66,3.7075000000000005,1.4811583333333338,creativity,hard_skills,0.454,0.6360000000000001,0.8800000000000001,0.9979959919839679,0,0,37
Aymen,Hamdi,Male,25,Tunisian,4.97,3.63,3.29,2.99,4INFINI28,3.72,0.7627999999999996,hard_skills,creativity,0.994,0.726,0.658,0.5991983967935871,2,0,37
Asma,Driss,Female,21,Tunisian,2.58,4.3,3.51,4.48,4NIDS84,3.7175000000000002,0.7525583333333334,creativity,hard_skills,0.516,0.86,0.702,0.8977955911823647,0,0,37
Fethi,Chouchene,Male,28,Tunisian,3.77,4.79,4.14,2.19,3B88,3.7224999999999997,1.2215583333333333,soft_skills,creativity,0.754,0.9580000000000001,0.828,0.438877755511022,2,0,38
Karim,Zayani,Male,21,Tunisian,4.09,1.97,3.52,4.99,2P60,3.6425,1.609425,creativity,soft_skills,0.8180000000000001,0.394,0.7040000000000001,0.9999999999999999,3,0,38
Skander,Nasri,Male,24,Tunisian,1.82,4.42,4.26,4.33,3A9,3.7075,1.5876916666666665,soft_skills,hard_skills,0.36400000000000005,0.884,0.852,0.8677354709418836,0,0,38
Mouna,Bouazizi,Female,24,Tunisian,4.31,4.67,3.6,2.26,3B52,3.71,1.1320666666666668,soft_skills,creativity,0.862,0.934,0.7200000000000001,0.4529058116232464,2,0,38
Andre,Abanda,Male,21,Cameroonian,3.95,3.75,4.4,2.72,5NIDS51,3.7050000000000005,0.5051000000000001,teamwork,creativity,0.79,0.75,0.8800000000000001,0.5450901803607214,2,0,39
Hiba,Makni,Female,24,Tunisian,3.61,4.28,2.19,4.65,4BI80,3.6825,1.175291666666667,creativity,teamwork,0.722,0.8560000000000001,0.438,0.9318637274549098,0,0,39
Sonia,Baccouche,Female,22,Tunisian,4.55,2.38,3.87,3.97,2A46,3.6925000000000003,0.8554916666666667,hard_skills,soft_skills,0.91,0.476,0.774,0.7955911823647294,3,0,39
Nizar,Jaziri,Male,21,Tunisian,3.1,4.77,4.51,2.42,5SLEAM90,3.6999999999999997,1.2664666666666664,soft_skills,creativity,0.6200000000000001,0.954,0.902,0.48496993987975945,2,0,39
Bilel,Turki,Male,25,Tunisian,3.87,4.82,4.83,1.26,3B93,3.6950000000000003,2.8379000000000008,teamwork,creativity,0.774,0.9640000000000001,0.9660000000000001,0.25250501002004005,2,0,40
Lina,Chebbi,Female,40,Tunisian,4.17,4.81,0.54,4.97,1A70,3.6224999999999996,4.342491666666666,creativity,teamwork,0.8340000000000001,0.962,0.10800000000000001,0.9959919839679358,0,0,40
Hedi,Maaloul,Male,21,Tunisian,4.64,1.19,4.9,3.9,4NIDS14,3.6575,2.8854916666666672,teamwork,soft_skills,0.9279999999999999,0.238,0.9800000000000001,0.7815631262525049,3,0,40
Wafa,Zouari,Female,25,Tunisian,1.3,3.57,4.97,4.81,3A22,3.6624999999999996,2.872091666666666,teamwork,hard_skills,0.26,0.714,0.994,0.9639278557114227,0,0,40
Bechir,Fourati,Male,18,Tunisian,3.7,3.4,4.41,3.26,1A60,3.6925,0.2624916666666668,teamwork,creativity,0.7400000000000001,0.68,0.8820000000000001,0.6533066132264528,2,0,41
Mahamadou,Toure,Male,23,Malian,3.5,4.25,2.62,4.36,2P50,3.6825,0.6477583333333334,creativity,teamwork,0.7000000000000001,0.8500000000000001,0.524,0.87374749498998,0,0,41
Hedi,Nasri,Male,24,Tunisian,4.12,3.62,3.9,3.13,2P21,3.6925,0.18249166666666672,hard_skills,creativity,0.8240000000000001,0.7240000000000001,0.78,0.627254509018036,2,0,41
Amina,Belkhir,Female,23,Tunisian,2.29,3.49,4.06,4.84,2P21,3.67,1.1525999999999996,creativity,hard_skills,0.458,0.6980000000000001,0.8119999999999999,0.9699398797595189,0,0,41
Fatima,Mansur,Female,21,Libyan,3.75,4.58,3.29,3.1,2A17,3.68,0.4344666666666667,soft_skills,creativity,0.75,0.916,0.658,0.6212424849699398,2,0,42
Foued,Karoui,Male,20,Tunisian,4.1,1.81,3.91,4.78,3A86,3.6500000000000004,1.6441999999999999,creativity,soft_skills,0.82,0.36200000000000004,0.782,0.9579158316633266,3,0,42
Hichem,Ben Ali,Male,24,Tunisian,2.07,5.0,4.83,2.75,5NIDS51,3.6625,2.1735583333333337,soft_skills,hard_skills,0.414,1.0,0.9660000000000001,0.5511022044088176,2,0,42
Siwar,Rekik,Female,21,Tunisian,4.9,3.66,2.56,3.58,2A20,3.6750000000000003,0.9177000000000001,hard_skills,teamwork,0.9800000000000001,0.7320000000000001,0.512,0.7174348697394789,2,0,42
Mariem,Zayani,Female,18,Tunisian,4.18,4.75,3.69,2.07,5GAMIX90,3.6725,1.3289583333333335,soft_skills,creativity,0.836,0.9500000000000001,0.738,0.4148296593186372,2,0,43
Ahmed,Khemiri,Male,18,Tunisian,2.99,2.25,4.51,4.84,2A2,3.6475,1.5170916666666663,creativity,soft_skills,0.5980000000000001,0.45,0.902,0.9699398797595189,0,0,43
Ines,Zayani,Female,19,Tunisian,3.36,4.7,2.43,4.18,5SE66,3.6675,0.9848916666666665,soft_skills,teamwork,0.672,0.9400000000000001,0.48600000000000004,0.8376753507014026,2,0,43
Mouna,Ayari,Female,19,Tunisian,4.73,2.83,4.55,2.56,5INFINI55,3.6675,1.2785583333333335,hard_skills,creativity,0.9460000000000002,0.5660000000000001,0.91,0.5130260521042084,2,0,43
Marwen,Nasri,Male,29,Tunisian,4.77,4.78,3.17,1.96,4INFINI28,3.67,1.8720666666666663,soft_skills,creativity,0.954,0.9560000000000001,0.634,0.3927855711422845,2,0,44
Nadia,Belkhir,Female,23,Tunisian,3.26,2.28,4.95,4.14,2A98,3.6574999999999998,1.3196250000000003,teamwork,soft_skills,0.652,0.45599999999999996,0.9900000000000001,0.8296593186372744,3,0,44
Aymen,Zayani,Male,25,Tunisian,2.09,4.97,3.23,4.31,3A25,3.6499999999999995,1.5959999999999999,soft_skills,hard_skills,0.418,0.994,0.646,0.8637274549098195,0,0,44
Ines,Gharbi,Female,19,Tunisian,3.87,2.38,4.39,4.03,2A2,3.6675000000000004,0.7840250000000001,teamwork,soft_skills,0.774,0.476,0.878,0.8076152304609218,3,0,44
Ismail,Nasri,Male,18,Tunisian,2.93,4.7,3.74,3.29,5BI59,3.665,0.5859,soft_skills,hard_skills,0.5860000000000001,0.9400000000000001,0.7480000000000001,0.659318637274549,2,0,45
Houria,Brahimi,Female,19,Algerian,4.65,0.64,4.95,4.14,4NIDS59,3.5949999999999998,3.9927000000000006,teamwork,soft_skills,0.9300000000000002,0.128,0.9900000000000001,0.8296593186372744,3,0,45
Adel,Mabrouk,Male,22,Tunisian,4.45,5.0,2.59,2.57,2P24,3.6525,1.5841583333333336,soft_skills,creativity,0.8900000000000001,1.0,0.518,0.5150300601202404,2,0,45
Hiba,Ben Salah,Female,23,Tunisian,2.85,3.28,4.19,4.31,4INFINI28,3.6574999999999998,0.5012916666666666,creativity,hard_skills,0.5700000000000001,0.656,0.8380000000000001,0.8637274549098195,0,0,45
Khadija,Cherif,Female,24,Tunisian,3.97,4.25,4.53,1.89,4NIDS71,3.66,1.4446666666666668,teamwork,creativity,0.794,0.8500000000000001,0.9060000000000001,0.37875751503006005,2,0,46
Leila,Toumi,Female,20,Tunisian,4.65,3.5,1.55,4.75,1A8,3.6125000000000003,2.2122916666666668,creativity,teamwork,0.9300000000000002,0.7000000000000001,0.31000000000000005,0.9519038076152304,3,0,46
Chaima,Toumi,Female,24,Tunisian,2.49,3.38,4.17,4.45,3A24,3.6224999999999996,0.7752916666666666,creativity,hard_skills,0.49800000000000005,0.676,0.8340000000000001,0.8917835671342684,0,0,46
Abdoulaye,Sarr,Male,36,Senegalese,4.77,2.47,4.03,3.37,3A66,3.66,0.9563999999999995,hard_skills,soft_skills,0.954,0.49400000000000005,0.806,0.6753507014028055,3,0,46
Skander,Belkhir,Male,18,Tunisian,4.56,3.07,3.94,3.04,2P43,3.6525,0.5402249999999998,hard_skills,creativity,0.9119999999999999,0.614,0.788,0.6092184368737474,2,0,47
Samuel,Mballa,Male,19,Cameroonian,1.07,4.31,4.34,4.62,1A39,3.585,2.8306999999999998,creativity,hard_skills,0.21400000000000002,0.862,0.868,0.9258517034068136,0,0,47
Sabrine,Turki,Female,22,Tunisian,4.91,4.3,2.26,3.06,2A17,3.6325000000000003,1.4296916666666668,hard_skills,teamwork,0.9820000000000001,0.86,0.45199999999999996,0.6132264529058116,2,0,47
Lobna,Driss,Female,24,Tunisian,3.39,3.15,3.85,4.2,4NIDS13,3.6475,0.2200250000000001,creativity,soft_skills,0.678,0.63,0.77,0.8416833667334669,0,0,47
Fouad,Haddad,Male,19,Moroccan,4.34,4.43,2.07,3.77,4INFINI62,3.6525,1.198425,soft_skills,teamwork,0.868,0.886,0.414,0.755511022044088,2,0,48
Zaineb,Sassi,Female,20,Tunisian,3.3,1.85,4.77,4.44,2A2,3.59,1.7421999999999997,teamwork,soft_skills,0.66,0.37000000000000005,0.954,0.8897795591182365,3,0,48
Bakary,Keita,Male,21,Malian,3.17,4.96,4.04,2.42,4BI80,3.6474999999999995,1.203825,soft_skills,creativity,0.634,0.992,0.808,0.48496993987975945,2,0,48
Marwen,Sassi,Male,21,Tunisian,4.36,4.83,2.55,2.86,4NIDS59,3.6500000000000004,1.2435333333333338,soft_skills,teamwork,0.8720000000000001,0.9660000000000001,0.51,0.5731462925851702,2,0,48
Nour,Karoui,Female,20,Tunisian,2.78,4.05,4.35,3.36,2P48,3.635,0.4966999999999999,teamwork,hard_skills,0.5559999999999999,0.81,0.87,0.6733466933867734,2,0,49
Rim,Karoui,Female,19,Tunisian,4.34,4.93,0.5,4.63,4SIM36,3.5999999999999996,4.329133333333332,soft_skills,teamwork,0.868,0.986,0.1,0.9278557114228456,2,0,49
Daouda,Kone,Male,24,Ivorian,4.73,2.0,4.56,3.2,2A58,3.6224999999999996,1.638825,hard_skills,soft_skills,0.9460000000000002,0.4,0.9119999999999999,0.6412825651302605,3,0,49
Sami,Belkhir,Male,34,Tunisian,3.02,4.16,4.73,2.56,2P96,3.6175,1.0024250000000003,teamwork,creativity,0.6040000000000001,0.8320000000000001,0.9460000000000002,0.5130260521042084,2,0,49
Walid,Ghanouchi,Male,18,Tunisian,3.74,4.31,3.41,3.07,5NIDS70,3.6325000000000003,0.2788249999999999,soft_skills,creativity,0.7480000000000001,0.862,0.682,0.6152304609218436,2,0,50
Ismail,Toumi,Male,22,Tunisian,4.41,1.0,4.69,4.24,2A20,3.5850000000000004,3.0043000000000006,teamwork,soft_skills,0.8820000000000001,0.2,0.9380000000000002,0.8496993987975952,3,0,50
Oussama,Maaloul,Male,21,Tunisian,3.86,4.37,2.09,4.18,1A20,3.625,1.0915000000000001,soft_skills,teamwork,0.772,0.8740000000000001,0.418,0.8376753507014026,2,0,50
Leila,Belkhir,Female,19,Tunisian,5.0,4.98,4.28,0.11,3A9,3.5925000000000002,5.502225,hard_skills,creativity,1.0,0.9960000000000001,0.8560000000000001,0.022044088176352703,2,0,50
Khalil,Karoui,Male,22,Tunisian,4.97,3.14,4.35,2.05,2P43,3.6274999999999995,1.6834916666666662,hard_skills,creativity,0.994,0.6280000000000001,0.87,0.41082164328657306,2,0,51
Mouna,Abidi,Female,24,Tunisian,1.15,4.91,3.04,4.94,4SAE55,3.5100000000000007,3.2651333333333334,creativity,hard_skills,0.22999999999999998,0.9820000000000001,0.6080000000000001,0.9899799599198397,0,0,51
Nadia,Baccouche,Female,20,Tunisian,4.6,1.45,3.83,4.48,1A8,3.59,2.1497999999999995,hard_skills,soft_skills,0.9199999999999999,0.29,0.766,0.8977955911823647,3,0,51
Hedi,Haddad,Male,20,Tunisian,4.79,4.4,2.55,2.71,5DS91,3.6125000000000007,1.316691666666667,hard_skills,teamwork,0.9580000000000001,0.8800000000000001,0.51,0.5430861723446894,2,0,51
Marwen,Mansour,Male,22,Tunisian,3.72,2.83,3.13,4.76,2P43,3.61,0.7244666666666665,creativity,soft_skills,0.7440000000000001,0.5660000000000001,0.626,0.9539078156312624,0,0,52
Skander,Driss,Male,28,Tunisian,4.82,4.04,4.95,0.56,1A49,3.5925,4.2486250000000005,teamwork,creativity,0.9640000000000001,0.808,0.9900000000000001,0.11222444889779559,2,0,52
Fatoumata,Sissoko,Female,23,Malian,2.23,3.81,3.66,4.65,5BI95,3.5875,1.008825,creativity,hard_skills,0.446,0.762,0.7320000000000001,0.9318637274549098,0,0,52
Mourad,Trabelsi,Male,21,Tunisian,4.76,3.67,2.02,3.95,2P96,3.5999999999999996,1.323133333333333,hard_skills,teamwork,0.952,0.734,0.404,0.7915831663326652,2,0,52
Hamza,Zayani,Male,25,Tunisian,3.46,3.07,3.83,4.06,5GAMIX90,3.6049999999999995,0.1883,creativity,soft_skills,0.6920000000000001,0.614,0.766,0.8136272545090178,0,0,53
Lobna,Sassi,Female,29,Tunisian,4.29,4.48,3.81,1.81,1A100,3.5975,1.4995583333333335,soft_skills,creativity,0.8580000000000001,0.8960000000000001,0.762,0.3627254509018036,2,0,53
Sofiene,Maaloul,Male,23,Tunisian,4.39,1.47,3.62,4.86,3A46,3.585,2.2493666666666674,creativity,soft_skills,0.878,0.294,0.7240000000000001,0.9739478957915831,3,0,53
Sami,Abidi,Male,18,Tunisian,3.62,4.88,2.21,3.69,2P48,3.6,1.1929999999999998,soft_skills,teamwork,0.7240000000000001,0.976,0.442,0.7394789579158316,2,0,53
Mame,Ndiaye,Female,23,Senegalese,4.58,3.76,4.7,1.38,4NIDS13,3.6049999999999995,2.3747666666666674,teamwork,creativity,0.916,0.752,0.9400000000000001,0.2765531062124248,2,0,54
Khalil,Makni,Male,25,Tunisian,3.47,4.68,1.13,4.92,2A5,3.5500000000000003,3.0055333333333336,creativity,teamwork,0.6940000000000001,0.9359999999999999,0.22599999999999998,0.9859719438877754,0,0,54
Omar,Ghanouchi,Male,23,Tunisian,3.24,1.57,4.59,4.79,5GAMIX50,3.5475000000000003,2.2118916666666664,creativity,soft_skills,0.6480000000000001,0.31400000000000006,0.918,0.9599198396793586,3,0,54
Bilel,Rekik,Male,18,Tunisian,2.84,4.54,3.19,3.81,2P24,3.595,0.5577666666666669,soft_skills,hard_skills,0.568,0.908,0.638,0.7635270541082163,0,0,54
Ahmed,Jebali,Male,25,Tunisian,3.58,2.54,4.99,3.26,4NIDS59,3.5925,1.0571583333333336,teamwork,soft_skills,0.7160000000000001,0.508,0.9980000000000001,0.6533066132264528,2,0,55
Mohamed,Mabrouk,Male,22,Tunisian,3.58,4.99,0.48,4.71,2P44,3.4400000000000004,4.265533333333334,soft_skills,teamwork,0.7160000000000001,0.9980000000000001,0.096,0.9438877755511021,0,0,55
Siwar,Turki,Female,25,Tunisian,4.6,3.04,4.82,1.85,4IOSYS87,3.5775,1.9541583333333332,teamwork,creativity,0.9199999999999999,0.6080000000000001,0.9640000000000001,0.37074148296593185,2,0,55
Ghassen,Lahmar,Male,25,Tunisian,2.73,3.72,3.58,4.28,4DS70,3.5775000000000006,0.41069166666666684,creativity,hard_skills,0.546,0.7440000000000001,0.7160000000000001,0.8577154308617234,0,0,55
Meriem,Zouari,Female,24,Tunisian,4.88,4.21,4.0,1.26,4NIDS59,3.5875,2.5484916666666666,hard_skills,creativity,0.976,0.8420000000000001,0.8,0.25250501002004005,2,0,56
Omar,Mejri,Male,33,Tunisian,1.43,3.12,4.45,4.93,2A49,3.4825,2.4584916666666667,creativity,hard_skills,0.286,0.6240000000000001,0.8900000000000001,0.9879759519038075,0,0,56
Zied,Makni,Male,25,Tunisian,4.51,2.21,3.07,4.56,5INFINI76,3.5874999999999995,1.3206916666666666,creativity,soft_skills,0.902,0.442,0.614,0.913827655310621,3,0,56
Oussama,Gharbi,Male,25,Tunisian,4.04,4.49,3.08,2.7,4NIDS71,3.5775000000000006,0.688025,soft_skills,creativity,0.808,0.8980000000000001,0.6160000000000001,0.5410821643286573,2,0,56
Olfa,Turki,Female,18,Tunisian,3.27,4.31,4.09,2.68,2P44,3.5875,0.5662916666666663,soft_skills,creativity,0.654,0.862,0.8180000000000001,0.5370741482965932,2,0,57
Zahra,Mansouri,Female,30,Algerian,4.78,1.36,3.17,4.82,2P76,3.5325,2.688358333333334,creativity,soft_skills,0.9560000000000001,0.272,0.634,0.9659318637274549,3,0,57
Bilel,Karoui,Male,21,Tunisian,1.26,4.94,3.46,4.48,5SE66,3.535,2.6827666666666676,soft_skills,hard_skills,0.252,0.9880000000000001,0.6920000000000001,0.8977955911823647,0,0,57
Wassim,Turki,Male,19,Tunisian,4.61,4.33,4.73,0.59,1A56,3.5650000000000004,3.9617000000000004,teamwork,creativity,0.9220000000000002,0.8660000000000001,0.9460000000000002,0.11823647294589176,2,0,57
Salma,Osman,Female,25,Libyan,3.77,3.9,3.54,3.12,3A24,3.5825000000000005,0.11722499999999995,soft_skills,creativity,0.754,0.78,0.7080000000000001,0.625250501002004,2,0,58
Sami,Bouazizi,Male,40,Tunisian,4.11,1.23,4.57,4.29,1A3,3.55,2.4280000000000004,teamwork,soft_skills,0.8220000000000001,0.246,0.9140000000000001,0.8597194388777554,3,0,58
Youssef,Khlifi,Male,18,Tunisian,3.02,4.66,2.57,4.02,2P77,3.5675,0.8976916666666667,soft_skills,teamwork,0.6040000000000001,0.932,0.514,0.8056112224448896,0,0,58
Skander,Jebali,Male,39,Tunisian,4.91,4.95,4.06,0.29,5INFINI55,3.5524999999999993,4.899091666666667,soft_skills,creativity,0.9820000000000001,0.9900000000000001,0.8119999999999999,0.05811623246492985,2,0,58
Eya,Ben Salah,Female,23,Tunisian,4.92,2.66,2.79,3.94,2P44,3.5775,1.1318916666666665,hard_skills,soft_skills,0.984,0.532,0.558,0.7895791583166332,3,0,59
Amine,Zouari,Male,23,Tunisian,1.44,4.03,4.95,3.78,3B88,3.5500000000000003,2.2318000000000007,teamwork,hard_skills,0.288,0.806,0.9900000000000001,0.7575150300601201,0,0,59
Mohamed,Ghanouchi,Male,20,Tunisian,4.81,3.63,1.78,4.0,2A27,3.5549999999999997,1.6430999999999996,hard_skills,teamwork,0.962,0.726,0.35600000000000004,0.8016032064128256,2,0,59
Oussama,Jaziri,Male,22,Tunisian,3.99,4.51,4.49,1.21,3A28,3.55,2.4914666666666667,soft_skills,creativity,0.798,0.902,0.8980000000000001,0.24248496993987972,2,0,59
Hela,Cherif,Female,18,Tunisian,3.66,3.47,2.61,4.54,5BI59,3.5700000000000003,0.6268666666666668,creativity,teamwork,0.7320000000000001,0.6940000000000001,0.522,0.909819639278557,0,0,60
Adel,Ben Ali,Male,18,Tunisian,4.75,4.5,4.53,0.22,4NIDS13,3.5000000000000004,4.7939333333333325,hard_skills,creativity,0.9500000000000001,0.9,0.9060000000000001,0.044088176352705406,2,0,60
Asma,Khlifi,Female,23,Tunisian,1.69,4.22,3.94,4.32,2A27,3.5425,1.551091666666667,creativity,hard_skills,0.338,0.844,0.788,0.8657314629258517,0,0,60
Asma,Makni,Female,25,Tunisian,4.45,3.04,2.79,3.99,1A100,3.5675000000000003,0.6133583333333334,hard_skills,teamwork,0.8900000000000001,0.6080000000000001,0.558,0.7995991983967935,2,0,60
Zied,Zouari,Male,22,Tunisian,3.79,3.05,3.63,3.8,1A49,3.5675,0.1250916666666667,creativity,soft_skills,0.758,0.61,0.726,0.7615230460921842,2,0,61
Hatem,Ayari,Male,22,Tunisian,3.46,4.83,3.03,2.92,2P21,3.5599999999999996,0.7711333333333336,soft_skills,creativity,0.6920000000000001,0.9660000000000001,0.606,0.5851703406813626,2,0,61
Youssef,Ben Ali,Male,18,Tunisian,3.14,3.11,4.79,3.22,2A75,3.565,0.6690999999999999,teamwork,soft_skills,0.6280000000000001,0.622,0.9580000000000001,0.6452905811623246,2,0,61
Zied,Abidi,Male,18,Tunisian,4.61,3.44,1.81,4.29,4DS68,3.5375000000000005,1.570091666666667,hard_skills,teamwork,0.9220000000000002,0.6880000000000001,0.36200000000000004,0.8597194388777554,2,0,61
Nizar,Bouazizi,Male,22,Tunisian,3.78,3.18,3.81,3.47,4SAE42,3.56,0.08779999999999993,teamwork,soft_skills,0.756,0.6360000000000001,0.762,0.6953907815631262,2,0,62
Lotfi,Toumi,Male,24,Tunisian,4.05,4.5,2.11,3.5,2A27,3.54,1.0760666666666667,soft_skills,teamwork,0.81,0.9,0.422,0.7014028056112224,2,0,62
Bilel,Haddad,Male,20,Tunisian,2.65,3.34,4.45,3.75,4INFINI17,3.5475000000000003,0.5680250000000002,teamwork,hard_skills,0.53,0.668,0.8900000000000001,0.751503006012024,0,0,62
Zied,Ben Salah,Male,18,Tunisian,4.73,3.1,3.91,2.42,3B52,3.54,1.0003333333333337,hard_skills,creativity,0.9460000000000002,0.6200000000000001,0.782,0.48496993987975945,2,0,62
Ines,Slimani,Female,24,Tunisian,2.37,4.5,4.57,2.73,1A95,3.5425000000000004,1.335825,teamwork,hard_skills,0.47400000000000003,0.9,0.9140000000000001,0.5470941883767535,2,0,63
Amina,Jebali,Female,22,Tunisian,4.61,3.49,1.3,4.66,5SIM32,3.5150000000000006,2.4723000000000006,creativity,teamwork,0.9220000000000002,0.6980000000000001,0.26,0.9338677354709418,3,0,63
Farah,Mabrouk,Female,21,Tunisian,2.6,2.74,4.3,4.49,5BI95,3.5325,1.0011583333333332,creativity,hard_skills,0.52,0.548,0.86,0.8997995991983967,0,0,63
Modou,Gueye,Male,22,Senegalese,4.24,4.98,3.93,0.95,4DS68,3.525,3.140966666666668,soft_skills,creativity,0.8480000000000001,0.9960000000000001,0.786,0.19038076152304606,2,0,63
Ahmed,Zayani,Male,19,Tunisian,2.1,3.75,4.14,4.18,5BI59,3.5424999999999995,0.9624249999999998,creativity,hard_skills,0.42000000000000004,0.75,0.828,0.8376753507014026,0,0,64
Khalil,Mabrouk,Male,25,Tunisian,5.0,4.56,1.79,2.74,3A24,3.5224999999999995,2.291091666666666,hard_skills,teamwork,1.0,0.9119999999999999,0.35800000000000004,0.5490981963927856,2,0,64
Iheb,Baccouche,Male,25,Tunisian,4.6,0.23,4.87,4.14,2P81,3.46,4.727666666666667,teamwork,soft_skills,0.9199999999999999,0.046000000000000006,0.9740000000000001,0.8296593186372744,3,0,64
Leila,Karoui,Female,24,Tunisian,3.17,4.87,3.16,2.89,3B16,3.5225,0.8238249999999999,soft_skills,creativity,0.634,0.9740000000000001,0.6320000000000001,0.5791583166332664,2,0,64
Solange,Mballa,Female,25,Cameroonian,3.7,3.79,2.28,4.38,3A63,3.5374999999999996,0.7937583333333335,creativity,teamwork,0.7400000000000001,0.758,0.45599999999999996,0.877755511022044,0,0,65
Rania,Mejri,Female,24,Tunisian,3.54,4.8,4.48,1.27,5NIDS70,3.5225,2.5409583333333337,soft_skills,creativity,0.7080000000000001,0.96,0.8960000000000001,0.2545090180360721,2,0,65
Mohamed,Karoui,Male,24,Tunisian,4.88,0.27,3.76,4.93,3B37,3.46,4.814466666666666,creativity,soft_skills,0.976,0.054000000000000006,0.752,0.9879759519038075,3,0,65
Lina,Toumi,Female,18,Tunisian,1.65,4.44,3.99,4.0,2P24,3.52,1.5982000000000005,soft_skills,hard_skills,0.33,0.8880000000000001,0.798,0.8016032064128256,0,0,65
